source_row_id,event_id,subscriber_id,site_id,event_time,usage_type,usage_value,usage_unit,charge_amount,updated_at
usage_events-000196,EV-0000196,SU-00196,ST-0016,2026-01-01T22:45:00Z,voice,285.2,minutes,0.99,2026-01-01T22:45:00Z
usage_events-000197,EV-0000197,SU-00197,ST-0017,2026-01-01T22:52:00Z,data,297.6,mb,4.39,2026-01-01T22:52:00Z
usage_events-000198,EV-0000198,SU-00198,ST-0018,2026-01-01T22:59:00Z,voice,491.5,minutes,4.66,2026-01-01T22:59:00Z
usage_events-000199,EV-0000199,SU-00199,ST-0019,2026-01-01T23:06:00Z,data,155.2,mb,0.05,2026-01-01T23:06:00Z
usage_events-000200,EV-0000200,SU-00200,ST-0020,2026-01-01T23:13:00Z,data,388.2,mb,4.20,2026-01-01T23:13:00Z
usage_events-000201,EV-0000201,SU-00201,ST-0021,2026-01-01T23:20:00Z,sms,56.7,messages,3.17,2026-01-01T23:20:00Z
usage_events-000202,EV-0000202,SU-00202,ST-0022,2026-01-01T23:27:00Z,voice,170.7,minutes,4.04,2026-01-01T23:27:00Z
usage_events-000203,EV-0000203,SU-00203,ST-0023,2026-01-01T23:34:00Z,data,326.1,mb,3.18,2026-01-01T23:34:00Z
usage_events-000204,EV-0000204,SU-00204,ST-0024,2026-01-01T23:41:00Z,sms,282.0,messages,0.04,2026-01-01T23:41:00Z
usage_events-000205,EV-0000205,SU-00205,ST-0025,2026-01-01T23:48:00Z,sms,160.8,messages,1.32,2026-01-01T23:48:00Z
usage_events-000206,EV-0000206,SU-00206,ST-0026,2026-01-01T23:55:00Z,data,56.6,mb,0.93,2026-01-01T23:55:00Z
usage_events-000207,EV-0000207,SU-00207,ST-0027,2026-01-02T00:02:00Z,data,404.4,mb,2.06,2026-01-02T00:02:00Z
usage_events-000208,EV-0000208,SU-00208,ST-0028,2026-01-02T00:09:00Z,data,52.6,mb,0.51,2026-01-02T00:09:00Z
usage_events-000209,EV-0000209,SU-00209,ST-0029,2026-01-02T00:16:00Z,data,384.0,mb,2.92,2026-01-02T00:16:00Z
usage_events-000210,EV-0000210,SU-00210,ST-0030,2026-01-02T00:23:00Z,data,93.8,mb,2.03,2026-01-02T00:23:00Z
usage_events-000211,EV-0000211,SU-00211,ST-0001,2026-01-02T00:30:00Z,data,292.1,mb,0.19,2026-01-02T00:30:00Z
usage_events-000212,EV-0000212,SU-00212,ST-0002,2026-01-02T00:37:00Z,sms,401.1,messages,3.41,2026-01-02T00:37:00Z
usage_events-000213,EV-0000213,SU-00213,ST-0003,2026-01-02T00:44:00Z,voice,291.6,minutes,1.57,2026-01-02T00:44:00Z
usage_events-000214,EV-0000214,SU-00214,ST-0004,2026-01-02T00:51:00Z,data,166.1,mb,4.03,2026-01-02T00:51:00Z
usage_events-000215,EV-0000215,SU-00215,ST-0005,2026-01-02T00:58:00Z,data,156.4,mb,2.04,2026-01-02T00:58:00Z
usage_events-000216,EV-0000216,SU-00216,ST-0006,2026-01-02T01:05:00Z,voice,308.1,minutes,2.11,2026-01-02T01:05:00Z
usage_events-000217,EV-0000217,SU-00217,ST-0007,2026-01-02T01:12:00Z,data,146.2,mb,4.28,2026-01-02T01:12:00Z
usage_events-000218,EV-0000218,SU-00218,ST-0008,2026-01-02T01:19:00Z,voice,240.2,minutes,4.80,2026-01-02T01:19:00Z
usage_events-000219,EV-0000219,SU-00219,ST-0009,2026-01-02T01:26:00Z,data,463.3,mb,1.65,2026-01-02T01:26:00Z
usage_events-000220,EV-0000220,SU-00220,ST-0010,2026-01-02T01:33:00Z,sms,399.3,messages,3.26,2026-01-02T01:33:00Z
usage_events-000221,EV-0000221,SU-00221,ST-0011,2026-01-02T01:40:00Z,data,17.9,mb,1.27,2026-01-02T01:40:00Z
usage_events-000222,EV-0000222,SU-00222,ST-0012,2026-01-02T01:47:00Z,data,489.4,mb,4.01,2026-01-02T01:47:00Z
usage_events-000223,EV-0000223,SU-00223,ST-0013,2026-01-02T01:54:00Z,voice,363.7,minutes,2.87,2026-01-02T01:54:00Z
usage_events-000224,EV-0000224,SU-00224,ST-0014,2026-01-02T02:01:00Z,voice,193.4,minutes,4.65,2026-01-02T02:01:00Z
usage_events-000225,EV-0000225,SU-00225,ST-0015,2026-01-02T02:08:00Z,sms,37.3,messages,0.96,2026-01-02T02:08:00Z
usage_events-000226,EV-0000226,SU-00226,ST-0016,2026-01-02T02:15:00Z,data,72.4,mb,3.28,2026-01-02T02:15:00Z
usage_events-000227,EV-0000227,SU-00227,ST-0017,2026-01-02T02:22:00Z,data,210.8,mb,0.25,2026-01-02T02:22:00Z
usage_events-000228,EV-0000228,SU-00228,ST-0018,2026-01-02T02:29:00Z,data,33.6,mb,1.35,2026-01-02T02:29:00Z
usage_events-000229,EV-0000229,SU-00229,ST-0019,2026-01-02T02:36:00Z,sms,431.8,messages,2.85,2026-01-02T02:36:00Z
usage_events-000230,EV-0000230,SU-00230,ST-0020,2026-01-02T02:43:00Z,sms,265.5,messages,4.58,2026-01-02T02:43:00Z
usage_events-000231,EV-0000231,SU-00231,ST-0021,2026-01-02T02:50:00Z,sms,12.7,messages,2.84,2026-01-02T02:50:00Z
usage_events-000232,EV-0000232,SU-00232,ST-0022,2026-01-02T02:57:00Z,sms,349.3,messages,1.27,2026-01-02T02:57:00Z
usage_events-000233,EV-0000233,SU-00233,ST-0023,2026-01-02T03:04:00Z,data,499.8,mb,2.00,2026-01-02T03:04:00Z
usage_events-000234,EV-0000234,SU-00234,ST-0024,2026-01-02T03:11:00Z,voice,479.7,minutes,0.21,2026-01-02T03:11:00Z
usage_events-000235,EV-0000235,SU-00235,ST-0025,2026-01-02T03:18:00Z,sms,51.0,messages,0.10,2026-01-02T03:18:00Z
usage_events-000236,EV-0000236,SU-00236,ST-0026,2026-01-02T03:25:00Z,sms,388.2,messages,3.27,2026-01-02T03:25:00Z
usage_events-000237,EV-0000237,SU-00237,ST-0027,2026-01-02T03:32:00Z,voice,408.8,minutes,4.96,2026-01-02T03:32:00Z
usage_events-000238,EV-0000238,SU-00238,ST-0028,2026-01-02T03:39:00Z,sms,410.1,messages,0.48,2026-01-02T03:39:00Z
usage_events-000239,EV-0000239,SU-00239,ST-0029,2026-01-02T03:46:00Z,voice,299.8,minutes,3.29,2026-01-02T03:46:00Z
usage_events-000240,EV-0000240,SU-00240,ST-0030,2026-01-02T03:53:00Z,sms,143.9,messages,2.87,2026-01-02T03:53:00Z
usage_events-000241,EV-0000241,SU-00241,ST-0001,2026-01-02T04:00:00Z,voice,362.2,minutes,3.04,2026-01-02T04:00:00Z
usage_events-000242,EV-0000242,SU-00242,ST-0002,2026-01-02T04:07:00Z,sms,221.3,messages,3.52,2026-01-02T04:07:00Z
usage_events-000243,EV-0000243,SU-00243,ST-0003,2026-01-02T04:14:00Z,sms,327.3,messages,3.44,2026-01-02T04:14:00Z
usage_events-000244,EV-0000244,SU-00244,ST-0004,2026-01-02T04:21:00Z,data,69.6,mb,1.88,2026-01-02T04:21:00Z
usage_events-000245,EV-0000245,SU-00245,ST-0005,2026-01-02T04:28:00Z,voice,141.9,minutes,0.31,2026-01-02T04:28:00Z
usage_events-000246,EV-0000246,SU-00246,ST-0006,2026-01-02T04:35:00Z,voice,143.7,minutes,4.05,2026-01-02T04:35:00Z
usage_events-000247,EV-0000247,SU-00247,ST-0007,2026-01-02T04:42:00Z,data,311.9,mb,2.36,2026-01-02T04:42:00Z
usage_events-000248,EV-0000248,SU-00248,ST-0008,2026-01-02T04:49:00Z,data,383.4,mb,4.43,2026-01-02T04:49:00Z
usage_events-000249,EV-0000249,SU-00249,ST-0009,2026-01-02T04:56:00Z,voice,462.6,minutes,0.69,2026-01-02T04:56:00Z
usage_events-000250,EV-0000250,SU-00250,ST-0010,2026-01-02T05:03:00Z,sms,387.7,messages,3.03,2026-01-02T05:03:00Z
usage_events-000251,EV-0000251,SU-00001,ST-0011,2026-01-02T05:10:00Z,voice,475.1,minutes,1.17,2026-01-02T05:10:00Z
usage_events-000252,EV-0000252,SU-00002,ST-0012,2026-01-02T05:17:00Z,sms,296.3,messages,3.91,2026-01-02T05:17:00Z
usage_events-000253,EV-0000253,SU-00003,ST-0013,2026-01-02T05:24:00Z,data,406.5,mb,1.34,2026-01-02T05:24:00Z
usage_events-000254,EV-0000254,SU-00004,ST-0014,2026-01-02T05:31:00Z,data,359.5,mb,0.05,2026-01-02T05:31:00Z
usage_events-000255,EV-0000255,SU-00005,ST-0015,2026-01-02T05:38:00Z,data,332.1,mb,4.92,2026-01-02T05:38:00Z
usage_events-000256,EV-0000256,SU-00006,ST-0016,2026-01-02T05:45:00Z,data,84.7,mb,4.16,2026-01-02T05:45:00Z
usage_events-000257,EV-0000257,SU-00007,ST-0017,2026-01-02T05:52:00Z,voice,114.7,minutes,0.57,2026-01-02T05:52:00Z
usage_events-000258,EV-0000258,SU-00008,ST-0018,2026-01-02T05:59:00Z,voice,205.3,minutes,1.55,2026-01-02T05:59:00Z
usage_events-000259,EV-0000259,SU-00009,ST-0019,2026-01-02T06:06:00Z,voice,304.5,minutes,2.06,2026-01-02T06:06:00Z
usage_events-000260,EV-0000260,SU-00010,ST-0020,2026-01-02T06:13:00Z,data,321.7,mb,4.47,2026-01-02T06:13:00Z
usage_events-000261,EV-0000261,SU-00011,ST-0021,2026-01-02T06:20:00Z,sms,401.0,messages,2.15,2026-01-02T06:20:00Z
usage_events-000262,EV-0000262,SU-00012,ST-0022,2026-01-02T06:27:00Z,sms,27.9,messages,3.94,2026-01-02T06:27:00Z
usage_events-000263,EV-0000263,SU-00013,ST-0023,2026-01-02T06:34:00Z,data,358.9,mb,3.33,2026-01-02T06:34:00Z
usage_events-000264,EV-0000264,SU-00014,ST-0024,2026-01-02T06:41:00Z,data,452.5,mb,2.96,2026-01-02T06:41:00Z
usage_events-000265,EV-0000265,SU-00015,ST-0025,2026-01-02T06:48:00Z,sms,53.9,messages,0.53,2026-01-02T06:48:00Z
usage_events-000266,EV-0000266,SU-00016,ST-0026,2026-01-02T06:55:00Z,data,166.3,mb,4.54,2026-01-02T06:55:00Z
usage_events-000267,EV-0000267,SU-00017,ST-0027,2026-01-02T07:02:00Z,sms,310.4,messages,3.35,2026-01-02T07:02:00Z
usage_events-000268,EV-0000268,SU-00018,ST-0028,2026-01-02T07:09:00Z,voice,54.5,minutes,2.49,2026-01-02T07:09:00Z
usage_events-000269,EV-0000269,SU-00019,ST-0029,2026-01-02T07:16:00Z,sms,453.6,messages,3.51,2026-01-02T07:16:00Z
usage_events-000270,EV-0000270,SU-00020,ST-0030,2026-01-02T07:23:00Z,data,363.7,mb,3.13,2026-01-02T07:23:00Z
usage_events-000271,EV-0000271,SU-00021,ST-0001,2026-01-02T07:30:00Z,sms,121.2,messages,0.60,2026-01-02T07:30:00Z
usage_events-000272,EV-0000272,SU-00022,ST-0002,2026-01-02T07:37:00Z,data,78.1,mb,1.19,2026-01-02T07:37:00Z
usage_events-000273,EV-0000273,SU-00023,ST-0003,2026-01-02T07:44:00Z,data,185.5,mb,0.79,2026-01-02T07:44:00Z
usage_events-000274,EV-0000274,SU-00024,ST-0004,2026-01-02T07:51:00Z,sms,175.8,messages,2.65,2026-01-02T07:51:00Z
usage_events-000275,EV-0000275,SU-00025,ST-0005,2026-01-02T07:58:00Z,sms,167.9,messages,2.15,2026-01-02T07:58:00Z
usage_events-000276,EV-0000276,SU-00026,ST-0006,2026-01-02T08:05:00Z,voice,410.6,minutes,2.46,2026-01-02T08:05:00Z
usage_events-000277,EV-0000277,SU-00027,ST-0007,2026-01-02T08:12:00Z,data,288.4,mb,4.79,2026-01-02T08:12:00Z
usage_events-000278,EV-0000278,SU-00028,ST-0008,2026-01-02T08:19:00Z,data,325.0,mb,3.85,2026-01-02T08:19:00Z
usage_events-000279,EV-0000279,SU-00029,ST-0009,2026-01-02T08:26:00Z,voice,398.3,minutes,3.99,2026-01-02T08:26:00Z
usage_events-000280,EV-0000280,SU-00030,ST-0010,2026-01-02T08:33:00Z,data,474.4,mb,4.62,2026-01-02T08:33:00Z
usage_events-000281,EV-0000281,SU-00031,ST-0011,2026-01-02T08:40:00Z,data,491.4,mb,4.12,2026-01-02T08:40:00Z
usage_events-000282,EV-0000282,SU-00032,ST-0012,2026-01-02T08:47:00Z,data,299.8,mb,0.77,2026-01-02T08:47:00Z
usage_events-000283,EV-0000283,SU-00033,ST-0013,2026-01-02T08:54:00Z,voice,335.2,minutes,2.88,2026-01-02T08:54:00Z
usage_events-000284,EV-0000284,SU-00034,ST-0014,2026-01-02T09:01:00Z,voice,493.9,minutes,1.73,2026-01-02T09:01:00Z
usage_events-000285,EV-0000285,SU-00035,ST-0015,2026-01-02T09:08:00Z,data,129.5,mb,3.68,2026-01-02T09:08:00Z
usage_events-000286,EV-0000286,SU-00036,ST-0016,2026-01-02T09:15:00Z,voice,462.2,minutes,3.40,2026-01-02T09:15:00Z
usage_events-000287,EV-0000287,SU-00037,ST-0017,2026-01-02T09:22:00Z,data,341.6,mb,0.31,2026-01-02T09:22:00Z
usage_events-000288,EV-0000288,SU-00038,ST-0018,2026-01-02T09:29:00Z,sms,456.1,messages,1.29,2026-01-02T09:29:00Z
usage_events-000289,EV-0000289,SU-00039,ST-0019,2026-01-02T09:36:00Z,data,285.6,mb,1.09,2026-01-02T09:36:00Z
usage_events-000290,EV-0000290,SU-00040,ST-0020,2026-01-02T09:43:00Z,voice,310.0,minutes,0.72,2026-01-02T09:43:00Z
usage_events-000291,EV-0000291,SU-00041,ST-0021,2026-01-02T09:50:00Z,data,423.5,mb,0.05,2026-01-02T09:50:00Z
usage_events-000292,EV-0000292,SU-00042,ST-0022,2026-01-02T09:57:00Z,data,422.2,mb,4.13,2026-01-02T09:57:00Z
usage_events-000293,EV-0000293,SU-00043,ST-0023,2026-01-02T10:04:00Z,sms,74.5,messages,0.52,2026-01-02T10:04:00Z
usage_events-000294,EV-0000294,SU-00044,ST-0024,2026-01-02T10:11:00Z,data,389.4,mb,2.22,2026-01-02T10:11:00Z
usage_events-000295,EV-0000295,SU-00045,ST-0025,2026-01-02T10:18:00Z,voice,14.1,minutes,0.06,2026-01-02T10:18:00Z
usage_events-000296,EV-0000296,SU-00046,ST-0026,2026-01-02T10:25:00Z,voice,77.8,minutes,1.13,2026-01-02T10:25:00Z
usage_events-000297,EV-0000297,SU-00047,ST-0027,2026-01-02T10:32:00Z,data,130.3,mb,1.90,2026-01-02T10:32:00Z
usage_events-000298,EV-0000298,SU-00048,ST-0028,2026-01-02T10:39:00Z,sms,59.7,messages,1.40,2026-01-02T10:39:00Z
usage_events-000299,EV-0000299,SU-00049,ST-0029,2026-01-02T10:46:00Z,data,422.8,mb,3.84,2026-01-02T10:46:00Z
usage_events-000300,EV-0000300,SU-00050,ST-0030,2026-01-02T10:53:00Z,data,124.6,mb,4.68,2026-01-02T10:53:00Z
usage_events-000301,EV-0000301,SU-00051,ST-0001,2026-01-02T11:00:00Z,sms,181.2,messages,2.27,2026-01-02T11:00:00Z
usage_events-000302,EV-0000302,SU-00052,ST-0002,2026-01-02T11:07:00Z,data,463.9,mb,3.35,2026-01-02T11:07:00Z
usage_events-000303,EV-0000303,SU-00053,ST-0003,2026-01-02T11:14:00Z,voice,468.2,minutes,3.64,2026-01-02T11:14:00Z
usage_events-000304,EV-0000304,SU-00054,ST-0004,2026-01-02T11:21:00Z,sms,382.9,messages,0.79,2026-01-02T11:21:00Z
usage_events-000305,EV-0000305,SU-00055,ST-0005,2026-01-02T11:28:00Z,data,218.4,mb,3.33,2026-01-02T11:28:00Z
usage_events-000306,EV-0000306,SU-00056,ST-0006,2026-01-02T11:35:00Z,data,14.0,mb,1.24,2026-01-02T11:35:00Z
usage_events-000307,EV-0000307,SU-00057,ST-0007,2026-01-02T11:42:00Z,voice,470.9,minutes,0.88,2026-01-02T11:42:00Z
usage_events-000308,EV-0000308,SU-00058,ST-0008,2026-01-02T11:49:00Z,voice,125.3,minutes,4.51,2026-01-02T11:49:00Z
usage_events-000309,EV-0000309,SU-00059,ST-0009,2026-01-02T11:56:00Z,sms,275.9,messages,3.52,2026-01-02T11:56:00Z
usage_events-000310,EV-0000310,SU-00060,ST-0010,2026-01-02T12:03:00Z,data,126.1,mb,0.12,2026-01-02T12:03:00Z
usage_events-000311,EV-0000311,SU-00061,ST-0011,2026-01-02T12:10:00Z,voice,168.6,minutes,2.62,2026-01-02T12:10:00Z
usage_events-000312,EV-0000312,SU-00062,ST-0012,2026-01-02T12:17:00Z,sms,85.3,messages,3.28,2026-01-02T12:17:00Z
usage_events-000313,EV-0000313,SU-00063,ST-0013,2026-01-02T12:24:00Z,voice,470.9,minutes,2.51,2026-01-02T12:24:00Z
usage_events-000314,EV-0000314,SU-00064,ST-0014,2026-01-02T12:31:00Z,data,374.7,mb,0.08,2026-01-02T12:31:00Z
usage_events-000315,EV-0000315,SU-00065,ST-0015,2026-01-02T12:38:00Z,sms,116.9,messages,2.57,2026-01-02T12:38:00Z
usage_events-000316,EV-0000316,SU-00066,ST-0016,2026-01-02T12:45:00Z,data,363.0,mb,2.54,2026-01-02T12:45:00Z
usage_events-000317,EV-0000317,SU-00067,ST-0017,2026-01-02T12:52:00Z,data,30.8,mb,2.80,2026-01-02T12:52:00Z
usage_events-000318,EV-0000318,SU-00068,ST-0018,2026-01-02T12:59:00Z,sms,43.9,messages,0.95,2026-01-02T12:59:00Z
usage_events-000319,EV-0000319,SU-00069,ST-0019,2026-01-02T13:06:00Z,sms,64.8,messages,0.58,2026-01-02T13:06:00Z
usage_events-000320,EV-0000320,SU-00070,ST-0020,2026-01-02T13:13:00Z,sms,344.4,messages,3.81,2026-01-02T13:13:00Z
usage_events-000321,EV-0000321,SU-00071,ST-0021,2026-01-02T13:20:00Z,data,139.6,mb,1.84,2026-01-02T13:20:00Z
usage_events-000322,EV-0000322,SU-00072,ST-0022,2026-01-02T13:27:00Z,voice,322.6,minutes,2.34,2026-01-02T13:27:00Z
usage_events-000323,EV-0000323,SU-00073,ST-0023,2026-01-02T13:34:00Z,data,219.5,mb,1.38,2026-01-02T13:34:00Z
usage_events-000324,EV-0000324,SU-00074,ST-0024,2026-01-02T13:41:00Z,voice,312.2,minutes,4.68,2026-01-02T13:41:00Z
usage_events-000325,EV-0000325,SU-00075,ST-0025,2026-01-02T13:48:00Z,data,33.4,mb,0.25,2026-01-02T13:48:00Z
usage_events-000326,EV-0000326,SU-00076,ST-0026,2026-01-02T13:55:00Z,data,70.9,mb,1.10,2026-01-02T13:55:00Z
usage_events-000327,EV-0000327,SU-00077,ST-0027,2026-01-02T14:02:00Z,sms,355.3,messages,2.98,2026-01-02T14:02:00Z
usage_events-000328,EV-0000328,SU-00078,ST-0028,2026-01-02T14:09:00Z,voice,69.1,minutes,3.92,2026-01-02T14:09:00Z
usage_events-000329,EV-0000329,SU-00079,ST-0029,2026-01-02T14:16:00Z,data,177.3,mb,2.72,2026-01-02T14:16:00Z
usage_events-000330,EV-0000330,SU-00080,ST-0030,2026-01-02T14:23:00Z,sms,202.2,messages,2.57,2026-01-02T14:23:00Z
usage_events-000331,EV-0000331,SU-00081,ST-0001,2026-01-02T14:30:00Z,sms,307.1,messages,2.54,2026-01-02T14:30:00Z
usage_events-000332,EV-0000332,SU-00082,ST-0002,2026-01-02T14:37:00Z,sms,210.7,messages,3.55,2026-01-02T14:37:00Z
usage_events-000333,EV-0000333,SU-00083,ST-0003,2026-01-02T14:44:00Z,voice,180.6,minutes,4.60,2026-01-02T14:44:00Z
usage_events-000334,EV-0000334,SU-00084,ST-0004,2026-01-02T14:51:00Z,sms,299.1,messages,3.48,2026-01-02T14:51:00Z
usage_events-000335,EV-0000335,SU-00085,ST-0005,2026-01-02T14:58:00Z,voice,247.9,minutes,3.70,2026-01-02T14:58:00Z
usage_events-000336,EV-0000336,SU-00086,ST-0006,2026-01-02T15:05:00Z,voice,205.5,minutes,1.94,2026-01-02T15:05:00Z
usage_events-000337,EV-0000337,SU-00087,ST-0007,2026-01-02T15:12:00Z,data,356.3,mb,0.11,2026-01-02T15:12:00Z
usage_events-000338,EV-0000338,SU-00088,ST-0008,2026-01-02T15:19:00Z,sms,54.8,messages,2.47,2026-01-02T15:19:00Z
usage_events-000339,EV-0000339,SU-00089,ST-0009,2026-01-02T15:26:00Z,sms,195.4,messages,0.39,2026-01-02T15:26:00Z
usage_events-000340,EV-0000340,SU-00090,ST-0010,2026-01-02T15:33:00Z,sms,455.1,messages,3.40,2026-01-02T15:33:00Z
usage_events-000341,EV-0000341,SU-00091,ST-0011,2026-01-02T15:40:00Z,data,178.4,mb,3.77,2026-01-02T15:40:00Z
usage_events-000342,EV-0000342,SU-00092,ST-0012,2026-01-02T15:47:00Z,sms,10.9,messages,4.76,2026-01-02T15:47:00Z
usage_events-000343,EV-0000343,SU-00093,ST-0013,2026-01-02T15:54:00Z,sms,62.3,messages,1.07,2026-01-02T15:54:00Z
usage_events-000344,EV-0000344,SU-00094,ST-0014,2026-01-02T16:01:00Z,voice,148.5,minutes,3.24,2026-01-02T16:01:00Z
usage_events-000345,EV-0000345,SU-00095,ST-0015,2026-01-02T16:08:00Z,data,107.6,mb,4.13,2026-01-02T16:08:00Z
usage_events-000346,EV-0000346,SU-00096,ST-0016,2026-01-02T16:15:00Z,data,437.0,mb,1.86,2026-01-02T16:15:00Z
usage_events-000347,EV-0000347,SU-00097,ST-0017,2026-01-02T16:22:00Z,data,366.0,mb,0.82,2026-01-02T16:22:00Z
usage_events-000348,EV-0000348,SU-00098,ST-0018,2026-01-02T16:29:00Z,sms,99.0,messages,3.56,2026-01-02T16:29:00Z
usage_events-000349,EV-0000349,SU-00099,ST-0019,2026-01-02T16:36:00Z,data,110.8,mb,3.48,2026-01-02T16:36:00Z
usage_events-000350,EV-0000350,SU-00100,ST-0020,2026-01-02T16:43:00Z,data,230.8,mb,2.93,2026-01-02T16:43:00Z
usage_events-000351,EV-0000351,SU-00101,ST-0021,2026-01-02T16:50:00Z,sms,492.1,messages,3.59,2026-01-02T16:50:00Z
usage_events-000352,EV-0000352,SU-00102,ST-0022,2026-01-02T16:57:00Z,sms,8.8,messages,2.95,2026-01-02T16:57:00Z
usage_events-000353,EV-0000353,SU-00103,ST-0023,2026-01-02T17:04:00Z,data,290.7,mb,4.39,2026-01-02T17:04:00Z
usage_events-000354,EV-0000354,SU-00104,ST-0024,2026-01-02T17:11:00Z,sms,253.9,messages,0.20,2026-01-02T17:11:00Z
usage_events-000355,EV-0000355,SU-00105,ST-0025,2026-01-02T17:18:00Z,data,454.7,mb,2.10,2026-01-02T17:18:00Z
usage_events-000356,EV-0000356,SU-00106,ST-0026,2026-01-02T17:25:00Z,voice,28.2,minutes,0.02,2026-01-02T17:25:00Z
usage_events-000357,EV-0000357,SU-00107,ST-0027,2026-01-02T17:32:00Z,sms,391.3,messages,1.89,2026-01-02T17:32:00Z
usage_events-000358,EV-0000358,SU-00108,ST-0028,2026-01-02T17:39:00Z,data,311.5,mb,1.00,2026-01-02T17:39:00Z
usage_events-000359,EV-0000359,SU-00109,ST-0029,2026-01-02T17:46:00Z,sms,412.3,messages,4.34,2026-01-02T17:46:00Z
usage_events-000360,EV-0000360,SU-00110,ST-0030,2026-01-02T17:53:00Z,sms,491.7,messages,0.84,2026-01-02T17:53:00Z
usage_events-000361,EV-0000361,SU-00111,ST-0001,2026-01-02T18:00:00Z,data,143.7,mb,0.22,2026-01-02T18:00:00Z
usage_events-000362,EV-0000362,SU-00112,ST-0002,2026-01-02T18:07:00Z,voice,83.5,minutes,3.37,2026-01-02T18:07:00Z
usage_events-000363,EV-0000363,SU-00113,ST-0003,2026-01-02T18:14:00Z,data,123.0,mb,4.97,2026-01-02T18:14:00Z
usage_events-000364,EV-0000364,SU-00114,ST-0004,2026-01-02T18:21:00Z,sms,453.7,messages,0.23,2026-01-02T18:21:00Z
usage_events-000365,EV-0000365,SU-00115,ST-0005,2026-01-02T18:28:00Z,sms,375.7,messages,2.74,2026-01-02T18:28:00Z
usage_events-000366,EV-0000366,SU-00116,ST-0006,2026-01-02T18:35:00Z,sms,323.7,messages,4.70,2026-01-02T18:35:00Z
usage_events-000367,EV-0000367,SU-00117,ST-0007,2026-01-02T18:42:00Z,voice,258.8,minutes,4.74,2026-01-02T18:42:00Z
usage_events-000368,EV-0000368,SU-00118,ST-0008,2026-01-02T18:49:00Z,data,45.8,mb,1.60,2026-01-02T18:49:00Z
usage_events-000369,EV-0000369,SU-00119,ST-0009,2026-01-02T18:56:00Z,data,203.6,mb,4.62,2026-01-02T18:56:00Z
usage_events-000370,EV-0000370,SU-00120,ST-0010,2026-01-02T19:03:00Z,data,311.7,mb,1.22,2026-01-02T19:03:00Z
usage_events-000371,EV-0000371,SU-00121,ST-0011,2026-01-02T19:10:00Z,sms,299.8,messages,0.30,2026-01-02T19:10:00Z
usage_events-000372,EV-0000372,SU-00122,ST-0012,2026-01-02T19:17:00Z,data,226.1,mb,0.40,2026-01-02T19:17:00Z
usage_events-000373,EV-0000373,SU-00123,ST-0013,2026-01-02T19:24:00Z,data,104.6,mb,1.79,2026-01-02T19:24:00Z
usage_events-000374,EV-0000374,SU-00124,ST-0014,2026-01-02T19:31:00Z,data,311.3,mb,4.60,2026-01-02T19:31:00Z
usage_events-000375,EV-0000375,SU-00125,ST-0015,2026-01-02T19:38:00Z,sms,294.3,messages,2.35,2026-01-02T19:38:00Z
usage_events-000376,EV-0000376,SU-00126,ST-0016,2026-01-02T19:45:00Z,data,41.9,mb,0.19,2026-01-02T19:45:00Z
usage_events-000377,EV-0000377,SU-00127,ST-0017,2026-01-02T19:52:00Z,sms,456.8,messages,3.90,2026-01-02T19:52:00Z
usage_events-000378,EV-0000378,SU-00128,ST-0018,2026-01-02T19:59:00Z,voice,266.2,minutes,2.20,2026-01-02T19:59:00Z
usage_events-000379,EV-0000379,SU-00129,ST-0019,2026-01-02T20:06:00Z,data,203.4,mb,1.54,2026-01-02T20:06:00Z
usage_events-000380,EV-0000380,SU-00130,ST-0020,2026-01-02T20:13:00Z,voice,487.1,minutes,0.95,2026-01-02T20:13:00Z
usage_events-000381,EV-0000381,SU-00131,ST-0021,2026-01-02T20:20:00Z,voice,440.5,minutes,3.17,2026-01-02T20:20:00Z
usage_events-000382,EV-0000382,SU-00132,ST-0022,2026-01-02T20:27:00Z,data,465.1,mb,0.97,2026-01-02T20:27:00Z
usage_events-000383,EV-0000383,SU-00133,ST-0023,2026-01-02T20:34:00Z,sms,125.0,messages,0.77,2026-01-02T20:34:00Z
usage_events-000384,EV-0000384,SU-00134,ST-0024,2026-01-02T20:41:00Z,voice,472.4,minutes,2.19,2026-01-02T20:41:00Z
usage_events-000385,EV-0000385,SU-00135,ST-0025,2026-01-02T20:48:00Z,sms,348.4,messages,2.79,2026-01-02T20:48:00Z
usage_events-000386,EV-0000386,SU-00136,ST-0026,2026-01-02T20:55:00Z,voice,29.9,minutes,2.96,2026-01-02T20:55:00Z
usage_events-000387,EV-0000387,SU-00137,ST-0027,2026-01-02T21:02:00Z,voice,137.2,minutes,1.55,2026-01-02T21:02:00Z
usage_events-000388,EV-0000388,SU-00138,ST-0028,2026-01-02T21:09:00Z,data,13.1,mb,0.23,2026-01-02T21:09:00Z
usage_events-000389,EV-0000389,SU-00139,ST-0029,2026-01-02T21:16:00Z,voice,211.9,minutes,1.06,2026-01-02T21:16:00Z
usage_events-000390,EV-0000390,SU-00140,ST-0030,2026-01-02T21:23:00Z,voice,339.4,minutes,2.25,2026-01-02T21:23:00Z
usage_events-000391,EV-0000391,SU-00141,ST-0001,2026-01-02T21:30:00Z,voice,370.9,minutes,1.92,2026-01-02T21:30:00Z
