source_row_id,transaction_id,account_id,event_time,transaction_type,channel,merchant_category,currency,amount,status,updated_at
transactions-000201,TX-0000201,AC-00201,2026-01-02T12:40:00Z,credit,card,grocery,USD,60.50,posted,2026-01-02T12:40:00Z
transactions-000202,TX-0000202,AC-00202,2026-01-02T12:51:00Z,credit,branch,utilities,USD,209.75,posted,2026-01-02T12:51:00Z
transactions-000203,TX-0000203,AC-00203,2026-01-02T13:02:00Z,refund,mobile,utilities,USD,172.25,posted,2026-01-02T13:02:00Z
transactions-000204,TX-0000204,AC-00204,2026-01-02T13:13:00Z,credit,branch,utilities,USD,153.00,posted,2026-01-02T13:13:00Z
transactions-000205,TX-0000205,AC-00205,2026-01-02T13:24:00Z,debit,card,services,USD,236.75,posted,2026-01-02T13:24:00Z
transactions-000206,TX-0000206,AC-00206,2026-01-02T13:35:00Z,credit,mobile,grocery,USD,277.25,posted,2026-01-02T13:35:00Z
transactions-000207,TX-0000207,AC-00207,2026-01-02T13:46:00Z,debit,atm,utilities,USD,144.00,posted,2026-01-02T13:46:00Z
transactions-000208,TX-0000208,AC-00208,2026-01-02T13:57:00Z,credit,card,travel,USD,118.75,posted,2026-01-02T13:57:00Z
transactions-000209,TX-0000209,AC-00209,2026-01-02T14:08:00Z,debit,atm,travel,USD,290.50,posted,2026-01-02T14:08:00Z
transactions-000210,TX-0000210,AC-00210,2026-01-02T14:19:00Z,refund,card,travel,USD,36.00,posted,2026-01-02T14:19:00Z
transactions-000211,TX-0000211,AC-00211,2026-01-02T14:30:00Z,debit,card,utilities,USD,255.75,posted,2026-01-02T14:30:00Z
transactions-000212,TX-0000212,AC-00212,2026-01-02T14:41:00Z,refund,card,utilities,USD,141.50,posted,2026-01-02T14:41:00Z
transactions-000213,TX-0000213,AC-00213,2026-01-02T14:52:00Z,credit,mobile,grocery,USD,281.75,posted,2026-01-02T14:52:00Z
transactions-000214,TX-0000214,AC-00214,2026-01-02T15:03:00Z,debit,mobile,grocery,USD,241.50,posted,2026-01-02T15:03:00Z
transactions-000215,TX-0000215,AC-00215,2026-01-02T15:14:00Z,credit,branch,services,USD,279.50,posted,2026-01-02T15:14:00Z
transactions-000216,TX-0000216,AC-00216,2026-01-02T15:25:00Z,refund,atm,services,USD,269.50,posted,2026-01-02T15:25:00Z
transactions-000217,TX-0000217,AC-00217,2026-01-02T15:36:00Z,refund,branch,utilities,USD,278.50,posted,2026-01-02T15:36:00Z
transactions-000218,TX-0000218,AC-00218,2026-01-02T15:47:00Z,debit,branch,travel,USD,204.75,posted,2026-01-02T15:47:00Z
transactions-000219,TX-0000219,AC-00219,2026-01-02T15:58:00Z,debit,mobile,grocery,USD,204.00,posted,2026-01-02T15:58:00Z
transactions-000220,TX-0000220,AC-00220,2026-01-02T16:09:00Z,refund,mobile,travel,USD,118.25,posted,2026-01-02T16:09:00Z
transactions-000221,TX-0000221,AC-00221,2026-01-02T16:20:00Z,debit,atm,grocery,USD,257.25,posted,2026-01-02T16:20:00Z
transactions-000222,TX-0000222,AC-00222,2026-01-02T16:31:00Z,debit,mobile,travel,USD,49.00,posted,2026-01-02T16:31:00Z
transactions-000223,TX-0000223,AC-00223,2026-01-02T16:42:00Z,refund,atm,grocery,USD,11.50,posted,2026-01-02T16:42:00Z
transactions-000224,TX-0000224,AC-00224,2026-01-02T16:53:00Z,debit,mobile,grocery,USD,61.75,posted,2026-01-02T16:53:00Z
transactions-000225,TX-0000225,AC-00225,2026-01-02T17:04:00Z,debit,mobile,services,USD,141.25,posted,2026-01-02T17:04:00Z
transactions-000226,TX-0000226,AC-00226,2026-01-02T17:15:00Z,credit,branch,travel,USD,57.00,posted,2026-01-02T17:15:00Z
transactions-000227,TX-0000227,AC-00227,2026-01-02T17:26:00Z,debit,mobile,travel,USD,52.50,posted,2026-01-02T17:26:00Z
transactions-000228,TX-0000228,AC-00228,2026-01-02T17:37:00Z,credit,branch,services,USD,156.50,posted,2026-01-02T17:37:00Z
transactions-000229,TX-0000229,AC-00229,2026-01-02T17:48:00Z,debit,card,services,USD,222.00,posted,2026-01-02T17:48:00Z
transactions-000230,TX-0000230,AC-00230,2026-01-02T17:59:00Z,refund,card,services,USD,216.75,posted,2026-01-02T17:59:00Z
transactions-000231,TX-0000231,AC-00231,2026-01-02T18:10:00Z,credit,mobile,services,USD,105.00,posted,2026-01-02T18:10:00Z
transactions-000232,TX-0000232,AC-00232,2026-01-02T18:21:00Z,debit,card,utilities,USD,184.25,posted,2026-01-02T18:21:00Z
transactions-000233,TX-0000233,AC-00233,2026-01-02T18:32:00Z,refund,branch,grocery,USD,24.00,posted,2026-01-02T18:32:00Z
transactions-000234,TX-0000234,AC-00234,2026-01-02T18:43:00Z,debit,card,travel,USD,254.75,posted,2026-01-02T18:43:00Z
transactions-000235,TX-0000235,AC-00235,2026-01-02T18:54:00Z,refund,atm,services,USD,165.75,posted,2026-01-02T18:54:00Z
transactions-000236,TX-0000236,AC-00236,2026-01-02T19:05:00Z,debit,branch,utilities,USD,27.75,posted,2026-01-02T19:05:00Z
transactions-000237,TX-0000237,AC-00237,2026-01-02T19:16:00Z,refund,card,services,USD,47.50,posted,2026-01-02T19:16:00Z
transactions-000238,TX-0000238,AC-00238,2026-01-02T19:27:00Z,debit,atm,services,USD,196.25,posted,2026-01-02T19:27:00Z
transactions-000239,TX-0000239,AC-00239,2026-01-02T19:38:00Z,debit,card,services,USD,228.00,posted,2026-01-02T19:38:00Z
transactions-000240,TX-0000240,AC-00240,2026-01-02T19:49:00Z,credit,branch,utilities,USD,2.25,posted,2026-01-02T19:49:00Z
transactions-000241,TX-0000241,AC-00241,2026-01-02T20:00:00Z,debit,atm,services,USD,96.00,posted,2026-01-02T20:00:00Z
transactions-000242,TX-0000242,AC-00242,2026-01-02T20:11:00Z,debit,atm,utilities,USD,225.25,posted,2026-01-02T20:11:00Z
transactions-000243,TX-0000243,AC-00243,2026-01-02T20:22:00Z,debit,mobile,grocery,USD,134.50,posted,2026-01-02T20:22:00Z
transactions-000244,TX-0000244,AC-00244,2026-01-02T20:33:00Z,debit,card,travel,USD,284.25,posted,2026-01-02T20:33:00Z
transactions-000245,TX-0000245,AC-00245,2026-01-02T20:44:00Z,debit,mobile,travel,USD,277.00,posted,2026-01-02T20:44:00Z
transactions-000246,TX-0000246,AC-00246,2026-01-02T20:55:00Z,refund,branch,grocery,USD,2.25,posted,2026-01-02T20:55:00Z
transactions-000247,TX-0000247,AC-00247,2026-01-02T21:06:00Z,debit,card,travel,USD,125.00,posted,2026-01-02T21:06:00Z
transactions-000248,TX-0000248,AC-00248,2026-01-02T21:17:00Z,refund,card,services,USD,188.00,posted,2026-01-02T21:17:00Z
transactions-000249,TX-0000249,AC-00249,2026-01-02T21:28:00Z,refund,mobile,travel,USD,229.00,posted,2026-01-02T21:28:00Z
transactions-000250,TX-0000250,AC-00250,2026-01-02T21:39:00Z,refund,branch,travel,USD,18.50,posted,2026-01-02T21:39:00Z
transactions-000251,TX-0000251,AC-00251,2026-01-02T21:50:00Z,debit,atm,grocery,USD,15.50,posted,2026-01-02T21:50:00Z
transactions-000252,TX-0000252,AC-00252,2026-01-02T22:01:00Z,credit,mobile,utilities,USD,211.75,posted,2026-01-02T22:01:00Z
transactions-000253,TX-0000253,AC-00253,2026-01-02T22:12:00Z,debit,atm,travel,USD,87.25,posted,2026-01-02T22:12:00Z
transactions-000254,TX-0000254,AC-00254,2026-01-02T22:23:00Z,debit,mobile,services,USD,189.75,posted,2026-01-02T22:23:00Z
transactions-000255,TX-0000255,AC-00255,2026-01-02T22:34:00Z,debit,mobile,services,USD,98.75,posted,2026-01-02T22:34:00Z
transactions-000256,TX-0000256,AC-00256,2026-01-02T22:45:00Z,credit,branch,utilities,USD,188.50,posted,2026-01-02T22:45:00Z
transactions-000257,TX-0000257,AC-00257,2026-01-02T22:56:00Z,debit,atm,grocery,USD,139.75,posted,2026-01-02T22:56:00Z
transactions-000258,TX-0000258,AC-00258,2026-01-02T23:07:00Z,credit,branch,services,USD,44.25,posted,2026-01-02T23:07:00Z
transactions-000259,TX-0000259,AC-00259,2026-01-02T23:18:00Z,credit,branch,utilities,USD,35.75,posted,2026-01-02T23:18:00Z
transactions-000260,TX-0000260,AC-00260,2026-01-02T23:29:00Z,debit,card,utilities,USD,43.75,posted,2026-01-02T23:29:00Z
transactions-000261,TX-0000261,AC-00261,2026-01-02T23:40:00Z,refund,atm,utilities,USD,227.50,posted,2026-01-02T23:40:00Z
transactions-000262,TX-0000262,AC-00262,2026-01-02T23:51:00Z,debit,mobile,grocery,USD,212.50,posted,2026-01-02T23:51:00Z
transactions-000263,TX-0000263,AC-00263,2026-01-03T00:02:00Z,debit,card,utilities,USD,159.00,posted,2026-01-03T00:02:00Z
transactions-000264,TX-0000264,AC-00264,2026-01-03T00:13:00Z,debit,branch,utilities,USD,243.00,posted,2026-01-03T00:13:00Z
transactions-000265,TX-0000265,AC-00265,2026-01-03T00:24:00Z,credit,card,utilities,USD,239.50,posted,2026-01-03T00:24:00Z
transactions-000266,TX-0000266,AC-00266,2026-01-03T00:35:00Z,refund,atm,grocery,USD,181.25,posted,2026-01-03T00:35:00Z
transactions-000267,TX-0000267,AC-00267,2026-01-03T00:46:00Z,refund,card,grocery,USD,62.75,posted,2026-01-03T00:46:00Z
transactions-000268,TX-0000268,AC-00268,2026-01-03T00:57:00Z,refund,card,travel,USD,216.75,posted,2026-01-03T00:57:00Z
transactions-000269,TX-0000269,AC-00269,2026-01-03T01:08:00Z,credit,mobile,travel,USD,75.00,posted,2026-01-03T01:08:00Z
transactions-000270,TX-0000270,AC-00270,2026-01-03T01:19:00Z,credit,atm,travel,USD,96.50,posted,2026-01-03T01:19:00Z
transactions-000271,TX-0000271,AC-00271,2026-01-03T01:30:00Z,refund,branch,travel,USD,278.25,posted,2026-01-03T01:30:00Z
transactions-000272,TX-0000272,AC-00272,2026-01-03T01:41:00Z,debit,atm,services,USD,107.25,posted,2026-01-03T01:41:00Z
transactions-000273,TX-0000273,AC-00273,2026-01-03T01:52:00Z,refund,mobile,services,USD,109.50,posted,2026-01-03T01:52:00Z
transactions-000274,TX-0000274,AC-00274,2026-01-03T02:03:00Z,debit,branch,utilities,USD,202.75,posted,2026-01-03T02:03:00Z
transactions-000275,TX-0000275,AC-00275,2026-01-03T02:14:00Z,credit,card,grocery,USD,33.00,posted,2026-01-03T02:14:00Z
transactions-000276,TX-0000276,AC-00276,2026-01-03T02:25:00Z,refund,atm,grocery,USD,164.00,posted,2026-01-03T02:25:00Z
transactions-000277,TX-0000277,AC-00277,2026-01-03T02:36:00Z,refund,atm,grocery,USD,78.50,posted,2026-01-03T02:36:00Z
transactions-000278,TX-0000278,AC-00278,2026-01-03T02:47:00Z,credit,card,travel,USD,16.50,posted,2026-01-03T02:47:00Z
transactions-000279,TX-0000279,AC-00279,2026-01-03T02:58:00Z,credit,branch,travel,USD,138.00,posted,2026-01-03T02:58:00Z
transactions-000280,TX-0000280,AC-00280,2026-01-03T03:09:00Z,refund,card,grocery,USD,117.50,posted,2026-01-03T03:09:00Z
transactions-000281,TX-0000281,AC-00281,2026-01-03T03:20:00Z,credit,atm,grocery,USD,223.25,posted,2026-01-03T03:20:00Z
transactions-000282,TX-0000282,AC-00282,2026-01-03T03:31:00Z,debit,card,travel,USD,23.75,posted,2026-01-03T03:31:00Z
transactions-000283,TX-0000283,AC-00283,2026-01-03T03:42:00Z,debit,mobile,travel,USD,259.50,posted,2026-01-03T03:42:00Z
transactions-000284,TX-0000284,AC-00284,2026-01-03T03:53:00Z,debit,branch,utilities,USD,17.50,posted,2026-01-03T03:53:00Z
transactions-000285,TX-0000285,AC-00285,2026-01-03T04:04:00Z,debit,card,services,USD,43.50,posted,2026-01-03T04:04:00Z
transactions-000286,TX-0000286,AC-00286,2026-01-03T04:15:00Z,debit,card,services,USD,216.75,posted,2026-01-03T04:15:00Z
transactions-000287,TX-0000287,AC-00287,2026-01-03T04:26:00Z,refund,atm,utilities,USD,181.50,posted,2026-01-03T04:26:00Z
transactions-000288,TX-0000288,AC-00288,2026-01-03T04:37:00Z,refund,branch,travel,USD,244.75,posted,2026-01-03T04:37:00Z
transactions-000289,TX-0000289,AC-00289,2026-01-03T04:48:00Z,refund,atm,utilities,USD,214.75,posted,2026-01-03T04:48:00Z
transactions-000290,TX-0000290,AC-00290,2026-01-03T04:59:00Z,credit,mobile,grocery,USD,194.75,posted,2026-01-03T04:59:00Z
transactions-000291,TX-0000291,AC-00291,2026-01-03T05:10:00Z,refund,atm,travel,USD,74.75,posted,2026-01-03T05:10:00Z
transactions-000292,TX-0000292,AC-00292,2026-01-03T05:21:00Z,debit,atm,grocery,USD,58.75,posted,2026-01-03T05:21:00Z
transactions-000293,TX-0000293,AC-00293,2026-01-03T05:32:00Z,credit,card,utilities,USD,29.00,posted,2026-01-03T05:32:00Z
transactions-000294,TX-0000294,AC-00294,2026-01-03T05:43:00Z,debit,atm,travel,USD,67.25,posted,2026-01-03T05:43:00Z
transactions-000295,TX-0000295,AC-00295,2026-01-03T05:54:00Z,debit,card,travel,USD,49.50,posted,2026-01-03T05:54:00Z
transactions-000296,TX-0000296,AC-00296,2026-01-03T06:05:00Z,refund,mobile,grocery,USD,181.00,posted,2026-01-03T06:05:00Z
transactions-000297,TX-0000297,AC-00297,2026-01-03T06:16:00Z,debit,mobile,services,USD,215.25,posted,2026-01-03T06:16:00Z
transactions-000298,TX-0000298,AC-00298,2026-01-03T06:27:00Z,refund,atm,services,USD,292.00,posted,2026-01-03T06:27:00Z
transactions-000299,TX-0000299,AC-00299,2026-01-03T06:38:00Z,debit,card,utilities,USD,66.75,posted,2026-01-03T06:38:00Z
transactions-000300,TX-0000300,AC-00300,2026-01-03T06:49:00Z,refund,mobile,utilities,USD,97.25,posted,2026-01-03T06:49:00Z
transactions-000301,TX-0000301,AC-00301,2026-01-03T07:00:00Z,debit,atm,utilities,USD,235.75,posted,2026-01-03T07:00:00Z
transactions-000302,TX-0000302,AC-00302,2026-01-03T07:11:00Z,credit,atm,utilities,USD,125.75,posted,2026-01-03T07:11:00Z
transactions-000303,TX-0000303,AC-00303,2026-01-03T07:22:00Z,credit,card,travel,USD,111.00,posted,2026-01-03T07:22:00Z
transactions-000304,TX-0000304,AC-00304,2026-01-03T07:33:00Z,refund,card,utilities,USD,52.50,posted,2026-01-03T07:33:00Z
transactions-000305,TX-0000305,AC-00305,2026-01-03T07:44:00Z,debit,card,grocery,USD,63.00,posted,2026-01-03T07:44:00Z
transactions-000306,TX-0000306,AC-00306,2026-01-03T07:55:00Z,refund,branch,travel,USD,62.75,posted,2026-01-03T07:55:00Z
transactions-000307,TX-0000307,AC-00307,2026-01-03T08:06:00Z,debit,branch,utilities,USD,27.00,posted,2026-01-03T08:06:00Z
transactions-000308,TX-0000308,AC-00308,2026-01-03T08:17:00Z,credit,branch,travel,USD,201.75,posted,2026-01-03T08:17:00Z
transactions-000309,TX-0000309,AC-00309,2026-01-03T08:28:00Z,refund,mobile,grocery,USD,68.75,posted,2026-01-03T08:28:00Z
transactions-000310,TX-0000310,AC-00310,2026-01-03T08:39:00Z,refund,branch,utilities,USD,140.25,posted,2026-01-03T08:39:00Z
transactions-000311,TX-0000311,AC-00311,2026-01-03T08:50:00Z,refund,card,utilities,USD,205.25,posted,2026-01-03T08:50:00Z
transactions-000312,TX-0000312,AC-00312,2026-01-03T09:01:00Z,credit,branch,utilities,USD,93.00,posted,2026-01-03T09:01:00Z
transactions-000313,TX-0000313,AC-00313,2026-01-03T09:12:00Z,credit,branch,utilities,USD,171.75,posted,2026-01-03T09:12:00Z
transactions-000314,TX-0000314,AC-00314,2026-01-03T09:23:00Z,refund,mobile,utilities,USD,109.75,posted,2026-01-03T09:23:00Z
transactions-000315,TX-0000315,AC-00315,2026-01-03T09:34:00Z,debit,mobile,grocery,USD,29.50,posted,2026-01-03T09:34:00Z
transactions-000316,TX-0000316,AC-00316,2026-01-03T09:45:00Z,debit,branch,travel,USD,107.50,posted,2026-01-03T09:45:00Z
transactions-000317,TX-0000317,AC-00317,2026-01-03T09:56:00Z,debit,atm,utilities,USD,85.25,posted,2026-01-03T09:56:00Z
transactions-000318,TX-0000318,AC-00318,2026-01-03T10:07:00Z,refund,branch,grocery,USD,296.25,posted,2026-01-03T10:07:00Z
transactions-000319,TX-0000319,AC-00319,2026-01-03T10:18:00Z,credit,atm,travel,USD,162.25,posted,2026-01-03T10:18:00Z
transactions-000320,TX-0000320,AC-00320,2026-01-03T10:29:00Z,refund,card,grocery,USD,182.50,posted,2026-01-03T10:29:00Z
transactions-000321,TX-0000321,AC-00001,2026-01-03T10:40:00Z,debit,atm,travel,USD,275.25,posted,2026-01-03T10:40:00Z
transactions-000322,TX-0000322,AC-00002,2026-01-03T10:51:00Z,debit,branch,travel,USD,227.25,posted,2026-01-03T10:51:00Z
transactions-000323,TX-0000323,AC-00003,2026-01-03T11:02:00Z,refund,atm,services,USD,273.25,posted,2026-01-03T11:02:00Z
transactions-000324,TX-0000324,AC-00004,2026-01-03T11:13:00Z,debit,card,utilities,USD,69.75,posted,2026-01-03T11:13:00Z
transactions-000325,TX-0000325,AC-00005,2026-01-03T11:24:00Z,debit,branch,utilities,USD,277.25,posted,2026-01-03T11:24:00Z
transactions-000326,TX-0000326,AC-00006,2026-01-03T11:35:00Z,debit,mobile,travel,USD,250.00,posted,2026-01-03T11:35:00Z
transactions-000327,TX-0000327,AC-00007,2026-01-03T11:46:00Z,credit,atm,travel,USD,147.25,posted,2026-01-03T11:46:00Z
transactions-000328,TX-0000328,AC-00008,2026-01-03T11:57:00Z,credit,mobile,utilities,USD,5.50,posted,2026-01-03T11:57:00Z
transactions-000329,TX-0000329,AC-00009,2026-01-03T12:08:00Z,debit,card,grocery,USD,156.25,posted,2026-01-03T12:08:00Z
transactions-000330,TX-0000330,AC-00010,2026-01-03T12:19:00Z,credit,atm,grocery,USD,107.25,posted,2026-01-03T12:19:00Z
transactions-000331,TX-0000331,AC-00011,2026-01-03T12:30:00Z,debit,card,services,USD,1.75,posted,2026-01-03T12:30:00Z
transactions-000332,TX-0000332,AC-00012,2026-01-03T12:41:00Z,refund,mobile,travel,USD,177.50,posted,2026-01-03T12:41:00Z
transactions-000333,TX-0000333,AC-00013,2026-01-03T12:52:00Z,debit,card,travel,USD,256.50,posted,2026-01-03T12:52:00Z
transactions-000334,TX-0000334,AC-00014,2026-01-03T13:03:00Z,debit,atm,utilities,USD,73.50,posted,2026-01-03T13:03:00Z
transactions-000335,TX-0000335,AC-00015,2026-01-03T13:14:00Z,credit,atm,services,USD,181.50,posted,2026-01-03T13:14:00Z
transactions-000336,TX-0000336,AC-00016,2026-01-03T13:25:00Z,refund,card,travel,USD,212.00,posted,2026-01-03T13:25:00Z
transactions-000337,TX-0000337,AC-00017,2026-01-03T13:36:00Z,refund,atm,travel,USD,276.00,posted,2026-01-03T13:36:00Z
transactions-000338,TX-0000338,AC-00018,2026-01-03T13:47:00Z,debit,card,travel,USD,25.50,posted,2026-01-03T13:47:00Z
transactions-000339,TX-0000339,AC-00019,2026-01-03T13:58:00Z,refund,card,utilities,USD,230.50,posted,2026-01-03T13:58:00Z
transactions-000340,TX-0000340,AC-00020,2026-01-03T14:09:00Z,credit,atm,utilities,USD,294.50,posted,2026-01-03T14:09:00Z
transactions-000341,TX-0000341,AC-00021,2026-01-03T14:20:00Z,debit,card,grocery,USD,90.75,posted,2026-01-03T14:20:00Z
transactions-000342,TX-0000342,AC-00022,2026-01-03T14:31:00Z,debit,card,services,USD,56.50,posted,2026-01-03T14:31:00Z
transactions-000343,TX-0000343,AC-00023,2026-01-03T14:42:00Z,debit,branch,services,USD,98.50,posted,2026-01-03T14:42:00Z
transactions-000344,TX-0000344,AC-00024,2026-01-03T14:53:00Z,refund,mobile,grocery,USD,47.00,posted,2026-01-03T14:53:00Z
transactions-000345,TX-0000345,AC-00025,2026-01-03T15:04:00Z,credit,branch,grocery,USD,160.75,posted,2026-01-03T15:04:00Z
transactions-000346,TX-0000346,AC-00026,2026-01-03T15:15:00Z,debit,mobile,utilities,USD,180.00,posted,2026-01-03T15:15:00Z
transactions-000347,TX-0000347,AC-00027,2026-01-03T15:26:00Z,credit,card,services,USD,38.50,posted,2026-01-03T15:26:00Z
transactions-000348,TX-0000348,AC-00028,2026-01-03T15:37:00Z,refund,branch,grocery,USD,164.00,posted,2026-01-03T15:37:00Z
transactions-000349,TX-0000349,AC-00029,2026-01-03T15:48:00Z,debit,atm,grocery,USD,15.25,posted,2026-01-03T15:48:00Z
transactions-000350,TX-0000350,AC-00030,2026-01-03T15:59:00Z,credit,card,travel,USD,297.25,posted,2026-01-03T15:59:00Z
transactions-000351,TX-0000351,AC-00031,2026-01-03T16:10:00Z,credit,atm,utilities,USD,265.75,posted,2026-01-03T16:10:00Z
transactions-000352,TX-0000352,AC-00032,2026-01-03T16:21:00Z,debit,branch,utilities,USD,127.25,posted,2026-01-03T16:21:00Z
transactions-000353,TX-0000353,AC-00033,2026-01-03T16:32:00Z,credit,atm,services,USD,193.25,posted,2026-01-03T16:32:00Z
transactions-000354,TX-0000354,AC-00034,2026-01-03T16:43:00Z,credit,card,services,USD,125.00,posted,2026-01-03T16:43:00Z
transactions-000355,TX-0000355,AC-00035,2026-01-03T16:54:00Z,credit,branch,grocery,USD,268.25,posted,2026-01-03T16:54:00Z
transactions-000356,TX-0000356,AC-00036,2026-01-03T17:05:00Z,credit,branch,services,USD,31.75,posted,2026-01-03T17:05:00Z
transactions-000357,TX-0000357,AC-00037,2026-01-03T17:16:00Z,refund,mobile,services,USD,155.50,posted,2026-01-03T17:16:00Z
transactions-000358,TX-0000358,AC-00038,2026-01-03T17:27:00Z,refund,atm,utilities,USD,205.50,posted,2026-01-03T17:27:00Z
transactions-000359,TX-0000359,AC-00039,2026-01-03T17:38:00Z,debit,mobile,services,USD,285.00,posted,2026-01-03T17:38:00Z
transactions-000360,TX-0000360,AC-00040,2026-01-03T17:49:00Z,refund,branch,travel,USD,53.75,posted,2026-01-03T17:49:00Z
transactions-000361,TX-0000361,AC-00041,2026-01-03T18:00:00Z,debit,atm,services,USD,285.50,posted,2026-01-03T18:00:00Z
transactions-000362,TX-0000362,AC-00042,2026-01-03T18:11:00Z,refund,mobile,travel,USD,161.25,posted,2026-01-03T18:11:00Z
transactions-000363,TX-0000363,AC-00043,2026-01-03T18:22:00Z,credit,branch,grocery,USD,135.75,posted,2026-01-03T18:22:00Z
transactions-000364,TX-0000364,AC-00044,2026-01-03T18:33:00Z,debit,branch,travel,USD,160.00,posted,2026-01-03T18:33:00Z
transactions-000365,TX-0000365,AC-00045,2026-01-03T18:44:00Z,debit,mobile,services,USD,279.75,posted,2026-01-03T18:44:00Z
transactions-000366,TX-0000366,AC-00046,2026-01-03T18:55:00Z,credit,atm,utilities,USD,285.75,posted,2026-01-03T18:55:00Z
transactions-000367,TX-0000367,AC-00047,2026-01-03T19:06:00Z,refund,card,travel,USD,272.50,posted,2026-01-03T19:06:00Z
transactions-000368,TX-0000368,AC-00048,2026-01-03T19:17:00Z,debit,atm,travel,USD,106.25,posted,2026-01-03T19:17:00Z
transactions-000369,TX-0000369,AC-00049,2026-01-03T19:28:00Z,debit,mobile,utilities,USD,258.50,posted,2026-01-03T19:28:00Z
transactions-000370,TX-0000370,AC-00050,2026-01-03T19:39:00Z,debit,branch,services,USD,62.00,posted,2026-01-03T19:39:00Z
transactions-000371,TX-0000371,AC-00051,2026-01-03T19:50:00Z,credit,card,services,USD,48.25,posted,2026-01-03T19:50:00Z
transactions-000372,TX-0000372,AC-00052,2026-01-03T20:01:00Z,refund,branch,travel,USD,236.00,posted,2026-01-03T20:01:00Z
