source_row_id,order_id,customer_id,order_time,channel,region,currency,order_status,discount_amount,declared_total,updated_at
orders-000832,OR-000832,RC-00232,2026-01-17T17:39:00Z,store,west,USD,completed,16.00,271.00,2026-01-17T17:39:00Z
orders-000833,OR-000833,RC-00233,2026-01-17T18:08:00Z,store,west,USD,refunded,10.00,194.00,2026-01-17T18:08:00Z
orders-000834,OR-000834,RC-00234,2026-01-17T18:37:00Z,web,south,USD,completed,18.00,358.00,2026-01-17T18:37:00Z
orders-000835,OR-000835,RC-00235,2026-01-17T19:06:00Z,mobile,west,USD,completed,1.00,424.00,2026-01-17T19:06:00Z
orders-000836,OR-000836,RC-00236,2026-01-17T19:35:00Z,web,south,USD,refunded,8.00,147.00,2026-01-17T19:35:00Z
orders-000837,OR-000837,RC-00237,2026-01-17T20:04:00Z,store,east,USD,completed,6.00,286.00,2026-01-17T20:04:00Z
orders-000838,OR-000838,RC-00238,2026-01-17T20:33:00Z,web,west,USD,refunded,2.00,253.00,2026-01-17T20:33:00Z
orders-000839,OR-000839,RC-00239,2026-01-17T21:02:00Z,mobile,west,USD,refunded,4.00,147.00,2026-01-17T21:02:00Z
orders-000840,OR-000840,RC-00240,2026-01-17T21:31:00Z,web,south,USD,refunded,15.00,142.00,2026-01-17T21:31:00Z
orders-000841,OR-000841,RC-00241,2026-01-17T22:00:00Z,store,south,USD,completed,9.00,153.00,2026-01-17T22:00:00Z
orders-000842,OR-000842,RC-00242,2026-01-17T22:29:00Z,web,north,USD,refunded,16.00,102.00,2026-01-17T22:29:00Z
orders-000843,OR-000843,RC-00243,2026-01-17T22:58:00Z,store,west,USD,completed,6.00,222.00,2026-01-17T22:58:00Z
orders-000844,OR-000844,RC-00244,2026-01-17T23:27:00Z,store,east,USD,completed,4.00,401.00,2026-01-17T23:27:00Z
orders-000845,OR-000845,RC-00245,2026-01-17T23:56:00Z,store,north,USD,completed,17.00,76.00,2026-01-17T23:56:00Z
orders-000846,OR-000846,RC-00246,2026-01-18T00:25:00Z,web,west,USD,refunded,7.00,271.00,2026-01-18T00:25:00Z
orders-000847,OR-000847,RC-00247,2026-01-18T00:54:00Z,mobile,west,USD,refunded,12.00,276.00,2026-01-18T00:54:00Z
orders-000848,OR-000848,RC-00248,2026-01-18T01:23:00Z,store,west,USD,refunded,12.00,95.00,2026-01-18T01:23:00Z
orders-000849,OR-000849,RC-00249,2026-01-18T01:52:00Z,web,west,USD,completed,1.00,251.00,2026-01-18T01:52:00Z
orders-000850,OR-000850,RC-00250,2026-01-18T02:21:00Z,mobile,west,USD,refunded,10.00,229.00,2026-01-18T02:21:00Z
orders-000851,OR-000851,RC-00251,2026-01-18T02:50:00Z,store,west,USD,completed,0.00,404.00,2026-01-18T02:50:00Z
orders-000852,OR-000852,RC-00252,2026-01-18T03:19:00Z,web,south,USD,completed,11.00,500.00,2026-01-18T03:19:00Z
orders-000853,OR-000853,RC-00253,2026-01-18T03:48:00Z,mobile,north,USD,refunded,12.00,131.00,2026-01-18T03:48:00Z
orders-000854,OR-000854,RC-00254,2026-01-18T04:17:00Z,store,east,USD,completed,10.00,130.00,2026-01-18T04:17:00Z
orders-000855,OR-000855,RC-00255,2026-01-18T04:46:00Z,mobile,south,USD,completed,10.00,267.00,2026-01-18T04:46:00Z
orders-000856,OR-000856,RC-00256,2026-01-18T05:15:00Z,store,east,USD,refunded,10.00,300.00,2026-01-18T05:15:00Z
orders-000857,OR-000857,RC-00257,2026-01-18T05:44:00Z,store,west,USD,refunded,1.00,178.00,2026-01-18T05:44:00Z
orders-000858,OR-000858,RC-00258,2026-01-18T06:13:00Z,mobile,west,USD,refunded,20.00,320.00,2026-01-18T06:13:00Z
orders-000859,OR-000859,RC-00259,2026-01-18T06:42:00Z,store,north,USD,refunded,2.00,284.00,2026-01-18T06:42:00Z
orders-000860,OR-000860,RC-00260,2026-01-18T07:11:00Z,mobile,east,USD,refunded,10.00,372.00,2026-01-18T07:11:00Z
orders-000861,OR-000861,RC-00261,2026-01-18T07:40:00Z,store,south,USD,refunded,7.00,424.00,2026-01-18T07:40:00Z
orders-000862,OR-000862,RC-00262,2026-01-18T08:09:00Z,web,south,USD,refunded,11.00,275.00,2026-01-18T08:09:00Z
orders-000863,OR-000863,RC-00263,2026-01-18T08:38:00Z,mobile,west,USD,refunded,5.00,490.00,2026-01-18T08:38:00Z
orders-000864,OR-000864,RC-00264,2026-01-18T09:07:00Z,store,south,USD,completed,2.00,425.00,2026-01-18T09:07:00Z
orders-000865,OR-000865,RC-00265,2026-01-18T09:36:00Z,web,south,USD,completed,19.00,237.00,2026-01-18T09:36:00Z
orders-000866,OR-000866,RC-00266,2026-01-18T10:05:00Z,store,north,USD,completed,2.00,330.00,2026-01-18T10:05:00Z
orders-000867,OR-000867,RC-00267,2026-01-18T10:34:00Z,web,north,USD,completed,20.00,168.00,2026-01-18T10:34:00Z
orders-000868,OR-000868,RC-00268,2026-01-18T11:03:00Z,web,east,USD,completed,5.00,254.00,2026-01-18T11:03:00Z
orders-000869,OR-000869,RC-00269,2026-01-18T11:32:00Z,store,north,USD,completed,5.00,25.00,2026-01-18T11:32:00Z
orders-000870,OR-000870,RC-00270,2026-01-18T12:01:00Z,web,west,USD,completed,12.00,143.00,2026-01-18T12:01:00Z
orders-000871,OR-000871,RC-00271,2026-01-18T12:30:00Z,store,west,USD,refunded,16.00,46.00,2026-01-18T12:30:00Z
orders-000872,OR-000872,RC-00272,2026-01-18T12:59:00Z,web,north,USD,completed,15.00,37.00,2026-01-18T12:59:00Z
orders-000873,OR-000873,RC-00273,2026-01-18T13:28:00Z,store,north,USD,completed,15.00,197.00,2026-01-18T13:28:00Z
orders-000874,OR-000874,RC-00274,2026-01-18T13:57:00Z,store,west,USD,completed,16.00,105.00,2026-01-18T13:57:00Z
orders-000875,OR-000875,RC-00275,2026-01-18T14:26:00Z,mobile,east,USD,completed,11.00,339.00,2026-01-18T14:26:00Z
orders-000876,OR-000876,RC-00276,2026-01-18T14:55:00Z,web,east,USD,refunded,5.00,273.00,2026-01-18T14:55:00Z
orders-000877,OR-000877,RC-00277,2026-01-18T15:24:00Z,web,east,USD,completed,9.00,102.00,2026-01-18T15:24:00Z
orders-000878,OR-000878,RC-00278,2026-01-18T15:53:00Z,web,west,USD,completed,7.00,259.00,2026-01-18T15:53:00Z
orders-000879,OR-000879,RC-00279,2026-01-18T16:22:00Z,web,west,USD,completed,13.00,99.00,2026-01-18T16:22:00Z
orders-000880,OR-000880,RC-00280,2026-01-18T16:51:00Z,store,north,USD,refunded,5.00,495.00,2026-01-18T16:51:00Z
orders-000881,OR-000881,RC-00281,2026-01-18T17:20:00Z,store,west,USD,completed,20.00,205.00,2026-01-18T17:20:00Z
orders-000882,OR-000882,RC-00282,2026-01-18T17:49:00Z,web,south,USD,refunded,5.00,270.00,2026-01-18T17:49:00Z
orders-000883,OR-000883,RC-00283,2026-01-18T18:18:00Z,store,west,USD,completed,3.00,121.00,2026-01-18T18:18:00Z
orders-000884,OR-000884,RC-00284,2026-01-18T18:47:00Z,store,east,USD,refunded,16.00,317.00,2026-01-18T18:47:00Z
orders-000885,OR-000885,RC-00285,2026-01-18T19:16:00Z,store,north,USD,completed,16.00,391.00,2026-01-18T19:16:00Z
orders-000886,OR-000886,RC-00286,2026-01-18T19:45:00Z,mobile,east,USD,completed,9.00,442.00,2026-01-18T19:45:00Z
orders-000887,OR-000887,RC-00287,2026-01-18T20:14:00Z,mobile,south,USD,refunded,10.00,356.00,2026-01-18T20:14:00Z
orders-000888,OR-000888,RC-00288,2026-01-18T20:43:00Z,store,east,USD,completed,4.00,244.00,2026-01-18T20:43:00Z
orders-000889,OR-000889,RC-00289,2026-01-18T21:12:00Z,web,east,USD,completed,17.00,180.00,2026-01-18T21:12:00Z
orders-000890,OR-000890,RC-00290,2026-01-18T21:41:00Z,mobile,south,USD,completed,8.00,295.00,2026-01-18T21:41:00Z
orders-000891,OR-000891,RC-00291,2026-01-18T22:10:00Z,web,east,USD,refunded,16.00,29.00,2026-01-18T22:10:00Z
orders-000892,OR-000892,RC-00292,2026-01-18T22:39:00Z,mobile,west,USD,refunded,0.00,241.00,2026-01-18T22:39:00Z
orders-000893,OR-000893,RC-00293,2026-01-18T23:08:00Z,mobile,east,USD,completed,5.00,487.00,2026-01-18T23:08:00Z
orders-000894,OR-000894,RC-00294,2026-01-18T23:37:00Z,mobile,north,USD,refunded,4.00,148.00,2026-01-18T23:37:00Z
orders-000895,OR-000895,RC-00295,2026-01-19T00:06:00Z,mobile,south,USD,refunded,16.00,251.00,2026-01-19T00:06:00Z
orders-000896,OR-000896,RC-00296,2026-01-19T00:35:00Z,store,north,USD,completed,18.00,304.00,2026-01-19T00:35:00Z
orders-000897,OR-000897,RC-00297,2026-01-19T01:04:00Z,web,east,USD,completed,16.00,278.00,2026-01-19T01:04:00Z
orders-000898,OR-000898,RC-00298,2026-01-19T01:33:00Z,web,east,USD,completed,4.00,96.00,2026-01-19T01:33:00Z
orders-000899,OR-000899,RC-00299,2026-01-19T02:02:00Z,web,north,USD,refunded,2.00,267.00,2026-01-19T02:02:00Z
orders-000900,OR-000900,RC-00300,2026-01-19T02:31:00Z,store,south,USD,completed,17.00,146.00,2026-01-19T02:31:00Z
orders-000901,OR-000901,RC-00001,2026-01-19T03:00:00Z,store,west,USD,completed,13.00,102.00,2026-01-19T03:00:00Z
orders-000902,OR-000902,RC-00002,2026-01-19T03:29:00Z,web,north,USD,completed,19.00,127.00,2026-01-19T03:29:00Z
orders-000903,OR-000903,RC-00003,2026-01-19T03:58:00Z,web,west,USD,completed,6.00,58.00,2026-01-19T03:58:00Z
orders-000904,OR-000904,RC-00004,2026-01-19T04:27:00Z,mobile,south,USD,completed,15.00,172.00,2026-01-19T04:27:00Z
orders-000905,OR-000905,RC-00005,2026-01-19T04:56:00Z,store,north,USD,refunded,8.00,53.00,2026-01-19T04:56:00Z
orders-000906,OR-000906,RC-00006,2026-01-19T05:25:00Z,store,south,USD,completed,17.00,129.00,2026-01-19T05:25:00Z
orders-000907,OR-000907,RC-00007,2026-01-19T05:54:00Z,mobile,west,USD,refunded,4.00,189.00,2026-01-19T05:54:00Z
orders-000908,OR-000908,RC-00008,2026-01-19T06:23:00Z,store,south,USD,completed,6.00,364.00,2026-01-19T06:23:00Z
orders-000909,OR-000909,RC-00009,2026-01-19T06:52:00Z,store,east,USD,refunded,2.00,148.00,2026-01-19T06:52:00Z
orders-000910,OR-000910,RC-00010,2026-01-19T07:21:00Z,web,south,USD,completed,7.00,30.00,2026-01-19T07:21:00Z
orders-000911,OR-000911,RC-00011,2026-01-19T07:50:00Z,mobile,west,USD,completed,20.00,320.00,2026-01-19T07:50:00Z
orders-000912,OR-000912,RC-00012,2026-01-19T08:19:00Z,mobile,east,USD,refunded,3.00,406.00,2026-01-19T08:19:00Z
orders-000913,OR-000913,RC-00013,2026-01-19T08:48:00Z,mobile,south,USD,completed,6.00,464.00,2026-01-19T08:48:00Z
orders-000914,OR-000914,RC-00014,2026-01-19T09:17:00Z,mobile,north,USD,completed,17.00,291.00,2026-01-19T09:17:00Z
orders-000915,OR-000915,RC-00015,2026-01-19T09:46:00Z,mobile,east,USD,completed,7.00,144.00,2026-01-19T09:46:00Z
orders-000916,OR-000916,RC-00016,2026-01-19T10:15:00Z,store,north,USD,refunded,17.00,460.00,2026-01-19T10:15:00Z
orders-000917,OR-000917,RC-00017,2026-01-19T10:44:00Z,web,south,USD,completed,20.00,298.00,2026-01-19T10:44:00Z
orders-000918,OR-000918,RC-00018,2026-01-19T11:13:00Z,web,south,USD,completed,3.00,257.00,2026-01-19T11:13:00Z
orders-000919,OR-000919,RC-00019,2026-01-19T11:42:00Z,mobile,south,USD,refunded,13.00,360.00,2026-01-19T11:42:00Z
orders-000920,OR-000920,RC-00020,2026-01-19T12:11:00Z,mobile,south,USD,refunded,18.00,282.00,2026-01-19T12:11:00Z
orders-000921,OR-000921,RC-00021,2026-01-19T12:40:00Z,mobile,west,USD,completed,19.00,347.00,2026-01-19T12:40:00Z
orders-000922,OR-000922,RC-00022,2026-01-19T13:09:00Z,web,west,USD,completed,1.00,183.00,2026-01-19T13:09:00Z
orders-000923,OR-000923,RC-00023,2026-01-19T13:38:00Z,mobile,north,USD,completed,6.00,89.00,2026-01-19T13:38:00Z
orders-000924,OR-000924,RC-00024,2026-01-19T14:07:00Z,mobile,south,USD,completed,9.00,405.00,2026-01-19T14:07:00Z
orders-000925,OR-000925,RC-00025,2026-01-19T14:36:00Z,web,east,USD,refunded,4.00,203.00,2026-01-19T14:36:00Z
orders-000926,OR-000926,RC-00026,2026-01-19T15:05:00Z,store,north,USD,completed,5.00,398.00,2026-01-19T15:05:00Z
orders-000927,OR-000927,RC-00027,2026-01-19T15:34:00Z,mobile,east,USD,completed,3.00,96.00,2026-01-19T15:34:00Z
orders-000928,OR-000928,RC-00028,2026-01-19T16:03:00Z,mobile,east,USD,completed,15.00,303.00,2026-01-19T16:03:00Z
orders-000929,OR-000929,RC-00029,2026-01-19T16:32:00Z,web,west,USD,refunded,16.00,297.00,2026-01-19T16:32:00Z
orders-000930,OR-000930,RC-00030,2026-01-19T17:01:00Z,web,east,USD,completed,6.00,193.00,2026-01-19T17:01:00Z
orders-000931,OR-000931,RC-00031,2026-01-19T17:30:00Z,mobile,east,USD,refunded,7.00,126.00,2026-01-19T17:30:00Z
orders-000932,OR-000932,RC-00032,2026-01-19T17:59:00Z,web,east,USD,completed,19.00,498.00,2026-01-19T17:59:00Z
orders-000933,OR-000933,RC-00033,2026-01-19T18:28:00Z,store,east,USD,refunded,4.00,423.00,2026-01-19T18:28:00Z
orders-000934,OR-000934,RC-00034,2026-01-19T18:57:00Z,mobile,north,USD,completed,8.00,134.00,2026-01-19T18:57:00Z
orders-000935,OR-000935,RC-00035,2026-01-19T19:26:00Z,web,south,USD,completed,7.00,373.00,2026-01-19T19:26:00Z
orders-000936,OR-000936,RC-00036,2026-01-19T19:55:00Z,web,north,USD,completed,11.00,176.00,2026-01-19T19:55:00Z
orders-000937,OR-000937,RC-00037,2026-01-19T20:24:00Z,store,east,USD,completed,6.00,228.00,2026-01-19T20:24:00Z
orders-000938,OR-000938,RC-00038,2026-01-19T20:53:00Z,mobile,east,USD,completed,17.00,397.00,2026-01-19T20:53:00Z
orders-000939,OR-000939,RC-00039,2026-01-19T21:22:00Z,store,west,USD,completed,6.00,332.00,2026-01-19T21:22:00Z
orders-000940,OR-000940,RC-00040,2026-01-19T21:51:00Z,web,west,USD,completed,4.00,86.00,2026-01-19T21:51:00Z
orders-000941,OR-000941,RC-00041,2026-01-19T22:20:00Z,store,north,USD,completed,20.00,248.00,2026-01-19T22:20:00Z
orders-000942,OR-000942,RC-00042,2026-01-19T22:49:00Z,mobile,north,USD,refunded,13.00,22.00,2026-01-19T22:49:00Z
orders-000943,OR-000943,RC-00043,2026-01-19T23:18:00Z,web,south,USD,completed,20.00,382.00,2026-01-19T23:18:00Z
orders-000944,OR-000944,RC-00044,2026-01-19T23:47:00Z,mobile,east,USD,completed,12.00,72.00,2026-01-19T23:47:00Z
orders-000945,OR-000945,RC-00045,2026-01-20T00:16:00Z,mobile,south,USD,completed,14.00,386.00,2026-01-20T00:16:00Z
orders-000946,OR-000946,RC-00046,2026-01-20T00:45:00Z,store,east,USD,refunded,16.00,265.00,2026-01-20T00:45:00Z
orders-000947,OR-000947,RC-00047,2026-01-20T01:14:00Z,web,north,USD,refunded,1.00,490.00,2026-01-20T01:14:00Z
orders-000948,OR-000948,RC-00048,2026-01-20T01:43:00Z,mobile,east,USD,completed,12.00,359.00,2026-01-20T01:43:00Z
orders-000949,OR-000949,RC-00049,2026-01-20T02:12:00Z,web,east,USD,refunded,1.00,55.00,2026-01-20T02:12:00Z
orders-000950,OR-000950,RC-00050,2026-01-20T02:41:00Z,web,west,USD,completed,9.00,128.00,2026-01-20T02:41:00Z
orders-000951,OR-000951,RC-00051,2026-01-20T03:10:00Z,store,north,USD,completed,6.00,330.00,2026-01-20T03:10:00Z
orders-000952,OR-000952,RC-00052,2026-01-20T03:39:00Z,web,west,USD,completed,5.00,347.00,2026-01-20T03:39:00Z
orders-000953,OR-000953,RC-00053,2026-01-20T04:08:00Z,web,east,USD,refunded,7.00,454.00,2026-01-20T04:08:00Z
orders-000954,OR-000954,RC-00054,2026-01-20T04:37:00Z,store,west,USD,refunded,1.00,421.00,2026-01-20T04:37:00Z
orders-000955,OR-000955,RC-00055,2026-01-20T05:06:00Z,web,south,USD,refunded,18.00,183.00,2026-01-20T05:06:00Z
orders-000956,OR-000956,RC-00056,2026-01-20T05:35:00Z,web,south,USD,completed,15.00,256.00,2026-01-20T05:35:00Z
orders-000957,OR-000957,RC-00057,2026-01-20T06:04:00Z,mobile,west,USD,completed,4.00,331.00,2026-01-20T06:04:00Z
orders-000958,OR-000958,RC-00058,2026-01-20T06:33:00Z,web,east,USD,completed,9.00,265.00,2026-01-20T06:33:00Z
orders-000959,OR-000959,RC-00059,2026-01-20T07:02:00Z,store,west,USD,completed,20.00,470.00,2026-01-20T07:02:00Z
orders-000960,OR-000960,RC-00060,2026-01-20T07:31:00Z,store,west,USD,refunded,2.00,492.00,2026-01-20T07:31:00Z
orders-000961,OR-000961,RC-00061,2026-01-20T08:00:00Z,mobile,north,USD,completed,15.00,443.00,2026-01-20T08:00:00Z
orders-000962,OR-000962,RC-00062,2026-01-20T08:29:00Z,web,north,USD,completed,5.00,164.00,2026-01-20T08:29:00Z
orders-000963,OR-000963,RC-00063,2026-01-20T08:58:00Z,mobile,north,USD,completed,7.00,440.00,2026-01-20T08:58:00Z
orders-000964,OR-000964,RC-00064,2026-01-20T09:27:00Z,web,north,USD,completed,20.00,343.00,2026-01-20T09:27:00Z
orders-000965,OR-000965,RC-00065,2026-01-20T09:56:00Z,store,north,USD,refunded,16.00,175.00,2026-01-20T09:56:00Z
orders-000966,OR-000966,RC-00066,2026-01-20T10:25:00Z,web,east,USD,completed,5.00,74.00,2026-01-20T10:25:00Z
orders-000967,OR-000967,RC-00067,2026-01-20T10:54:00Z,mobile,north,USD,completed,2.00,84.00,2026-01-20T10:54:00Z
orders-000968,OR-000968,RC-00068,2026-01-20T11:23:00Z,mobile,east,USD,refunded,6.00,250.00,2026-01-20T11:23:00Z
orders-000969,OR-000969,RC-00069,2026-01-20T11:52:00Z,web,west,USD,completed,4.00,231.00,2026-01-20T11:52:00Z
orders-000970,OR-000970,RC-00070,2026-01-20T12:21:00Z,store,east,USD,refunded,19.00,23.00,2026-01-20T12:21:00Z
orders-000971,OR-000971,RC-00071,2026-01-20T12:50:00Z,store,west,USD,completed,17.00,107.00,2026-01-20T12:50:00Z
orders-000972,OR-000972,RC-00072,2026-01-20T13:19:00Z,web,north,USD,completed,3.00,359.00,2026-01-20T13:19:00Z
orders-000973,OR-000973,RC-00073,2026-01-20T13:48:00Z,store,north,USD,completed,1.00,355.00,2026-01-20T13:48:00Z
orders-000974,OR-000974,RC-00074,2026-01-20T14:17:00Z,web,west,USD,completed,13.00,112.00,2026-01-20T14:17:00Z
orders-000975,OR-000975,RC-00075,2026-01-20T14:46:00Z,mobile,north,USD,completed,20.00,390.00,2026-01-20T14:46:00Z
orders-000976,OR-000976,RC-00076,2026-01-20T15:15:00Z,store,west,USD,completed,7.00,247.00,2026-01-20T15:15:00Z
orders-000977,OR-000977,RC-00077,2026-01-20T15:44:00Z,web,west,USD,completed,10.00,72.00,2026-01-20T15:44:00Z
orders-000978,OR-000978,RC-00078,2026-01-20T16:13:00Z,mobile,east,USD,refunded,9.00,207.00,2026-01-20T16:13:00Z
orders-000979,OR-000979,RC-00079,2026-01-20T16:42:00Z,web,west,USD,completed,16.00,442.00,2026-01-20T16:42:00Z
orders-000980,OR-000980,RC-00080,2026-01-20T17:11:00Z,store,south,USD,completed,1.00,152.00,2026-01-20T17:11:00Z
orders-000981,OR-000981,RC-00081,2026-01-20T17:40:00Z,store,east,USD,completed,16.00,357.00,2026-01-20T17:40:00Z
orders-000982,OR-000982,RC-00082,2026-01-20T18:09:00Z,mobile,east,USD,refunded,14.00,141.00,2026-01-20T18:09:00Z
orders-000983,OR-000983,RC-00083,2026-01-20T18:38:00Z,web,south,USD,completed,0.00,500.00,2026-01-20T18:38:00Z
orders-000984,OR-000984,RC-00084,2026-01-20T19:07:00Z,mobile,west,USD,refunded,7.00,208.00,2026-01-20T19:07:00Z
orders-000985,OR-000985,RC-00085,2026-01-20T19:36:00Z,store,north,USD,refunded,10.00,144.00,2026-01-20T19:36:00Z
orders-000986,OR-000986,RC-00086,2026-01-20T20:05:00Z,web,north,USD,completed,13.00,372.00,2026-01-20T20:05:00Z
orders-000987,OR-000987,RC-00087,2026-01-20T20:34:00Z,web,west,USD,refunded,5.00,235.00,2026-01-20T20:34:00Z
orders-000988,OR-000988,RC-00088,2026-01-20T21:03:00Z,mobile,north,USD,completed,8.00,211.00,2026-01-20T21:03:00Z
orders-000989,OR-000989,RC-00089,2026-01-20T21:32:00Z,store,south,USD,refunded,10.00,375.00,2026-01-20T21:32:00Z
orders-000990,OR-000990,RC-00090,2026-01-20T22:01:00Z,mobile,east,USD,refunded,6.00,63.00,2026-01-20T22:01:00Z
orders-000991,OR-000991,RC-00091,2026-01-20T22:30:00Z,mobile,west,USD,completed,7.00,256.00,2026-01-20T22:30:00Z
orders-000992,OR-000992,RC-00092,2026-01-20T22:59:00Z,mobile,west,USD,refunded,16.00,172.00,2026-01-20T22:59:00Z
orders-000993,OR-000993,RC-00093,2026-01-20T23:28:00Z,mobile,west,USD,completed,13.00,49.00,2026-01-20T23:28:00Z
orders-000994,OR-000994,RC-00094,2026-01-20T23:57:00Z,web,east,USD,refunded,20.00,69.00,2026-01-20T23:57:00Z
orders-000995,OR-000995,RC-00095,2026-01-21T00:26:00Z,store,west,USD,completed,9.00,281.00,2026-01-21T00:26:00Z
orders-000996,OR-000996,RC-00096,2026-01-21T00:55:00Z,store,south,USD,refunded,6.00,108.00,2026-01-21T00:55:00Z
orders-000997,OR-000997,RC-00097,2026-01-21T01:24:00Z,web,west,USD,refunded,20.00,209.00,2026-01-21T01:24:00Z
orders-000998,OR-000998,RC-00098,2026-01-21T01:53:00Z,mobile,south,USD,completed,4.00,211.00,2026-01-21T01:53:00Z
orders-000999,OR-000999,RC-00099,2026-01-21T02:22:00Z,web,east,USD,completed,19.00,233.00,2026-01-21T02:22:00Z
orders-001000,OR-001000,RC-00100,2026-01-21T02:51:00Z,store,west,USD,refunded,14.00,92.00,2026-01-21T02:51:00Z
orders-001001,OR-001001,RC-00101,2026-01-21T03:20:00Z,web,west,USD,completed,5.00,408.00,2026-01-21T03:20:00Z
orders-001002,OR-001002,RC-00102,2026-01-21T03:49:00Z,mobile,west,USD,completed,7.00,209.00,2026-01-21T03:49:00Z
orders-001003,OR-001003,RC-00103,2026-01-21T04:18:00Z,web,north,USD,completed,8.00,471.00,2026-01-21T04:18:00Z
orders-001004,OR-001004,RC-00104,2026-01-21T04:47:00Z,mobile,east,USD,completed,6.00,268.00,2026-01-21T04:47:00Z
orders-001005,OR-001005,RC-00105,2026-01-21T05:16:00Z,mobile,south,USD,completed,9.00,445.00,2026-01-21T05:16:00Z
orders-001006,OR-001006,RC-00106,2026-01-21T05:45:00Z,store,west,USD,completed,1.00,205.00,2026-01-21T05:45:00Z
orders-001007,OR-001007,RC-00107,2026-01-21T06:14:00Z,web,east,USD,refunded,8.00,443.00,2026-01-21T06:14:00Z
orders-001008,OR-001008,RC-00108,2026-01-21T06:43:00Z,store,north,USD,completed,2.00,138.00,2026-01-21T06:43:00Z
orders-001009,OR-001009,RC-00109,2026-01-21T07:12:00Z,mobile,south,USD,completed,4.00,356.00,2026-01-21T07:12:00Z
orders-001010,OR-001010,RC-00110,2026-01-21T07:41:00Z,mobile,east,USD,completed,18.00,264.00,2026-01-21T07:41:00Z
orders-001011,OR-001011,RC-00111,2026-01-21T08:10:00Z,store,south,USD,completed,18.00,383.00,2026-01-21T08:10:00Z
orders-001012,OR-001012,RC-00112,2026-01-21T08:39:00Z,mobile,west,USD,completed,14.00,85.00,2026-01-21T08:39:00Z
orders-001013,OR-001013,RC-00113,2026-01-21T09:08:00Z,mobile,south,USD,completed,2.00,293.00,2026-01-21T09:08:00Z
orders-001014,OR-001014,RC-00114,2026-01-21T09:37:00Z,mobile,east,USD,completed,4.00,44.00,2026-01-21T09:37:00Z
orders-001015,OR-001015,RC-00115,2026-01-21T10:06:00Z,web,south,USD,completed,4.00,197.00,2026-01-21T10:06:00Z
orders-001016,OR-001016,RC-00116,2026-01-21T10:35:00Z,store,east,USD,completed,3.00,133.00,2026-01-21T10:35:00Z
orders-001017,OR-001017,RC-00117,2026-01-21T11:04:00Z,mobile,south,USD,completed,11.00,409.00,2026-01-21T11:04:00Z
orders-001018,OR-001018,RC-00118,2026-01-21T11:33:00Z,mobile,east,USD,completed,9.00,234.00,2026-01-21T11:33:00Z
orders-001019,OR-001019,RC-00119,2026-01-21T12:02:00Z,web,south,USD,completed,16.00,263.00,2026-01-21T12:02:00Z
orders-001020,OR-001020,RC-00120,2026-01-21T12:31:00Z,web,north,USD,completed,4.00,402.00,2026-01-21T12:31:00Z
orders-001021,OR-001021,RC-00121,2026-01-21T13:00:00Z,mobile,north,USD,completed,18.00,27.00,2026-01-21T13:00:00Z
orders-001022,OR-001022,RC-00122,2026-01-21T13:29:00Z,store,south,USD,completed,4.00,204.00,2026-01-21T13:29:00Z
orders-001023,OR-001023,RC-00123,2026-01-21T13:58:00Z,web,north,USD,completed,4.00,389.00,2026-01-21T13:58:00Z
orders-001024,OR-001024,RC-00124,2026-01-21T14:27:00Z,store,west,USD,completed,14.00,128.00,2026-01-21T14:27:00Z
orders-001025,OR-001025,RC-00125,2026-01-21T14:56:00Z,store,south,USD,refunded,8.00,365.00,2026-01-21T14:56:00Z
orders-001026,OR-001026,RC-00126,2026-01-21T15:25:00Z,mobile,east,USD,refunded,9.00,365.00,2026-01-21T15:25:00Z
orders-001027,OR-001027,RC-00127,2026-01-21T15:54:00Z,web,south,USD,completed,7.00,128.00,2026-01-21T15:54:00Z
orders-001028,OR-001028,RC-00128,2026-01-21T16:23:00Z,web,east,USD,completed,1.00,430.00,2026-01-21T16:23:00Z
orders-001029,OR-001029,RC-00129,2026-01-21T16:52:00Z,store,north,USD,completed,0.00,420.00,2026-01-21T16:52:00Z
orders-001030,OR-001030,RC-00130,2026-01-21T17:21:00Z,mobile,south,USD,refunded,2.00,165.00,2026-01-21T17:21:00Z
orders-001031,OR-001031,RC-00131,2026-01-21T17:50:00Z,store,west,USD,completed,15.00,33.00,2026-01-21T17:50:00Z
orders-001032,OR-001032,RC-00132,2026-01-21T18:19:00Z,store,north,USD,completed,14.00,164.00,2026-01-21T18:19:00Z
orders-001033,OR-001033,RC-00133,2026-01-21T18:48:00Z,web,west,USD,completed,11.00,309.00,2026-01-21T18:48:00Z
orders-001034,OR-001034,RC-00134,2026-01-21T19:17:00Z,mobile,north,USD,refunded,17.00,412.00,2026-01-21T19:17:00Z
orders-001035,OR-001035,RC-00135,2026-01-21T19:46:00Z,web,west,USD,refunded,6.00,213.00,2026-01-21T19:46:00Z
orders-001036,OR-001036,RC-00136,2026-01-21T20:15:00Z,store,south,USD,refunded,17.00,366.00,2026-01-21T20:15:00Z
orders-001037,OR-001037,RC-00137,2026-01-21T20:44:00Z,store,south,USD,completed,12.00,327.00,2026-01-21T20:44:00Z
orders-001038,OR-001038,RC-00138,2026-01-21T21:13:00Z,store,south,USD,completed,8.00,265.00,2026-01-21T21:13:00Z
orders-001039,OR-001039,RC-00139,2026-01-21T21:42:00Z,mobile,east,USD,refunded,17.00,274.00,2026-01-21T21:42:00Z
