source_row_id,order_id,line_number,product_id,quantity,unit_price,discount_amount,updated_at
order_items-000303,OR-000303,1,PR-00003,1,248.00,4.00,2026-01-03T17:26:00Z
order_items-000304,OR-000304,1,PR-00004,3,196.00,9.00,2026-01-03T17:39:00Z
order_items-000305,OR-000305,1,PR-00005,1,254.00,1.00,2026-01-03T17:52:00Z
order_items-000306,OR-000306,1,PR-00006,2,120.00,8.00,2026-01-03T18:05:00Z
order_items-000307,OR-000307,1,PR-00007,4,132.00,5.00,2026-01-03T18:18:00Z
order_items-000308,OR-000308,1,PR-00008,4,284.00,2.00,2026-01-03T18:31:00Z
order_items-000309,OR-000309,1,PR-00009,2,171.00,9.00,2026-01-03T18:44:00Z
order_items-000310,OR-000310,1,PR-00010,3,27.00,7.00,2026-01-03T18:57:00Z
order_items-000311,OR-000311,1,PR-00011,2,219.00,2.00,2026-01-03T19:10:00Z
order_items-000312,OR-000312,1,PR-00012,2,284.00,7.00,2026-01-03T19:23:00Z
order_items-000313,OR-000313,1,PR-00013,3,115.00,6.00,2026-01-03T19:36:00Z
order_items-000314,OR-000314,1,PR-00014,1,247.00,1.00,2026-01-03T19:49:00Z
order_items-000315,OR-000315,1,PR-00015,4,77.00,5.00,2026-01-03T20:02:00Z
order_items-000316,OR-000316,1,PR-00016,1,174.00,8.00,2026-01-03T20:15:00Z
order_items-000317,OR-000317,1,PR-00017,1,147.00,8.00,2026-01-03T20:28:00Z
order_items-000318,OR-000318,1,PR-00018,4,144.00,0.00,2026-01-03T20:41:00Z
order_items-000319,OR-000319,1,PR-00019,4,95.00,6.00,2026-01-03T20:54:00Z
order_items-000320,OR-000320,1,PR-00020,3,186.00,8.00,2026-01-03T21:07:00Z
order_items-000321,OR-000321,1,PR-00021,3,36.00,2.00,2026-01-03T21:20:00Z
order_items-000322,OR-000322,1,PR-00022,4,161.00,3.00,2026-01-03T21:33:00Z
order_items-000323,OR-000323,1,PR-00023,1,160.00,5.00,2026-01-03T21:46:00Z
order_items-000324,OR-000324,1,PR-00024,3,208.00,4.00,2026-01-03T21:59:00Z
order_items-000325,OR-000325,1,PR-00025,3,253.00,9.00,2026-01-03T22:12:00Z
order_items-000326,OR-000326,1,PR-00026,1,262.00,9.00,2026-01-03T22:25:00Z
order_items-000327,OR-000327,1,PR-00027,2,63.00,8.00,2026-01-03T22:38:00Z
order_items-000328,OR-000328,1,PR-00028,1,178.00,7.00,2026-01-03T22:51:00Z
order_items-000329,OR-000329,1,PR-00029,3,6.00,3.00,2026-01-03T23:04:00Z
order_items-000330,OR-000330,1,PR-00030,2,49.00,5.00,2026-01-03T23:17:00Z
order_items-000331,OR-000331,1,PR-00031,4,101.00,10.00,2026-01-03T23:30:00Z
order_items-000332,OR-000332,1,PR-00032,2,185.00,6.00,2026-01-03T23:43:00Z
order_items-000333,OR-000333,1,PR-00033,4,59.00,0.00,2026-01-03T23:56:00Z
order_items-000334,OR-000334,1,PR-00034,2,150.00,5.00,2026-01-04T00:09:00Z
order_items-000335,OR-000335,1,PR-00035,3,56.00,6.00,2026-01-04T00:22:00Z
order_items-000336,OR-000336,1,PR-00036,3,112.00,7.00,2026-01-04T00:35:00Z
order_items-000337,OR-000337,1,PR-00037,4,259.00,8.00,2026-01-04T00:48:00Z
order_items-000338,OR-000338,1,PR-00038,3,257.00,5.00,2026-01-04T01:01:00Z
order_items-000339,OR-000339,1,PR-00039,2,276.00,6.00,2026-01-04T01:14:00Z
order_items-000340,OR-000340,1,PR-00040,2,292.00,2.00,2026-01-04T01:27:00Z
order_items-000341,OR-000341,1,PR-00041,1,84.00,8.00,2026-01-04T01:40:00Z
order_items-000342,OR-000342,1,PR-00042,3,72.00,3.00,2026-01-04T01:53:00Z
order_items-000343,OR-000343,1,PR-00043,1,84.00,5.00,2026-01-04T02:06:00Z
order_items-000344,OR-000344,1,PR-00044,3,264.00,6.00,2026-01-04T02:19:00Z
order_items-000345,OR-000345,1,PR-00045,2,176.00,10.00,2026-01-04T02:32:00Z
order_items-000346,OR-000346,1,PR-00046,1,63.00,5.00,2026-01-04T02:45:00Z
order_items-000347,OR-000347,1,PR-00047,1,198.00,0.00,2026-01-04T02:58:00Z
order_items-000348,OR-000348,1,PR-00048,2,105.00,7.00,2026-01-04T03:11:00Z
order_items-000349,OR-000349,1,PR-00049,3,265.00,10.00,2026-01-04T03:24:00Z
order_items-000350,OR-000350,1,PR-00050,2,179.00,7.00,2026-01-04T03:37:00Z
order_items-000351,OR-000351,1,PR-00051,1,99.00,5.00,2026-01-04T03:50:00Z
order_items-000352,OR-000352,1,PR-00052,3,114.00,0.00,2026-01-04T04:03:00Z
order_items-000353,OR-000353,1,PR-00053,4,194.00,5.00,2026-01-04T04:16:00Z
order_items-000354,OR-000354,1,PR-00054,4,41.00,3.00,2026-01-04T04:29:00Z
order_items-000355,OR-000355,1,PR-00055,1,46.00,2.00,2026-01-04T04:42:00Z
order_items-000356,OR-000356,1,PR-00056,3,85.00,2.00,2026-01-04T04:55:00Z
order_items-000357,OR-000357,1,PR-00057,3,241.00,10.00,2026-01-04T05:08:00Z
order_items-000358,OR-000358,1,PR-00058,4,284.00,6.00,2026-01-04T05:21:00Z
order_items-000359,OR-000359,1,PR-00059,1,107.00,2.00,2026-01-04T05:34:00Z
order_items-000360,OR-000360,1,PR-00060,3,71.00,0.00,2026-01-04T05:47:00Z
order_items-000361,OR-000361,1,PR-00061,3,141.00,1.00,2026-01-04T06:00:00Z
order_items-000362,OR-000362,1,PR-00062,2,226.00,9.00,2026-01-04T06:13:00Z
order_items-000363,OR-000363,1,PR-00063,3,137.00,1.00,2026-01-04T06:26:00Z
order_items-000364,OR-000364,1,PR-00064,3,222.00,9.00,2026-01-04T06:39:00Z
order_items-000365,OR-000365,1,PR-00065,1,71.00,3.00,2026-01-04T06:52:00Z
order_items-000366,OR-000366,1,PR-00066,3,24.00,0.00,2026-01-04T07:05:00Z
order_items-000367,OR-000367,1,PR-00067,1,243.00,7.00,2026-01-04T07:18:00Z
order_items-000368,OR-000368,1,PR-00068,3,92.00,7.00,2026-01-04T07:31:00Z
order_items-000369,OR-000369,1,PR-00069,2,38.00,7.00,2026-01-04T07:44:00Z
order_items-000370,OR-000370,1,PR-00070,4,148.00,2.00,2026-01-04T07:57:00Z
order_items-000371,OR-000371,1,PR-00071,1,165.00,2.00,2026-01-04T08:10:00Z
order_items-000372,OR-000372,1,PR-00072,1,288.00,5.00,2026-01-04T08:23:00Z
order_items-000373,OR-000373,1,PR-00073,4,244.00,3.00,2026-01-04T08:36:00Z
order_items-000374,OR-000374,1,PR-00074,1,30.00,0.00,2026-01-04T08:49:00Z
order_items-000375,OR-000375,1,PR-00075,2,103.00,5.00,2026-01-04T09:02:00Z
order_items-000376,OR-000376,1,PR-00076,2,189.00,8.00,2026-01-04T09:15:00Z
order_items-000377,OR-000377,1,PR-00077,1,232.00,8.00,2026-01-04T09:28:00Z
order_items-000378,OR-000378,1,PR-00078,4,237.00,10.00,2026-01-04T09:41:00Z
order_items-000379,OR-000379,1,PR-00079,3,70.00,10.00,2026-01-04T09:54:00Z
order_items-000380,OR-000380,1,PR-00080,4,296.00,4.00,2026-01-04T10:07:00Z
order_items-000381,OR-000381,1,PR-00081,4,231.00,8.00,2026-01-04T10:20:00Z
order_items-000382,OR-000382,1,PR-00082,2,228.00,5.00,2026-01-04T10:33:00Z
order_items-000383,OR-000383,1,PR-00083,1,171.00,9.00,2026-01-04T10:46:00Z
order_items-000384,OR-000384,1,PR-00084,1,202.00,7.00,2026-01-04T10:59:00Z
order_items-000385,OR-000385,1,PR-00085,1,107.00,0.00,2026-01-04T11:12:00Z
order_items-000386,OR-000386,1,PR-00086,1,164.00,1.00,2026-01-04T11:25:00Z
order_items-000387,OR-000387,1,PR-00087,1,256.00,0.00,2026-01-04T11:38:00Z
order_items-000388,OR-000388,1,PR-00088,2,114.00,10.00,2026-01-04T11:51:00Z
order_items-000389,OR-000389,1,PR-00089,1,281.00,7.00,2026-01-04T12:04:00Z
order_items-000390,OR-000390,1,PR-00090,3,37.00,2.00,2026-01-04T12:17:00Z
order_items-000391,OR-000391,1,PR-00091,3,254.00,7.00,2026-01-04T12:30:00Z
order_items-000392,OR-000392,1,PR-00092,3,72.00,7.00,2026-01-04T12:43:00Z
order_items-000393,OR-000393,1,PR-00093,1,270.00,10.00,2026-01-04T12:56:00Z
order_items-000394,OR-000394,1,PR-00094,4,39.00,6.00,2026-01-04T13:09:00Z
order_items-000395,OR-000395,1,PR-00095,2,87.00,4.00,2026-01-04T13:22:00Z
order_items-000396,OR-000396,1,PR-00096,2,95.00,1.00,2026-01-04T13:35:00Z
order_items-000397,OR-000397,1,PR-00097,3,79.00,5.00,2026-01-04T13:48:00Z
order_items-000398,OR-000398,1,PR-00098,2,123.00,8.00,2026-01-04T14:01:00Z
order_items-000399,OR-000399,1,PR-00099,1,206.00,8.00,2026-01-04T14:14:00Z
order_items-000400,OR-000400,1,PR-00100,2,67.00,0.00,2026-01-04T14:27:00Z
order_items-000401,OR-000401,1,PR-00101,2,139.00,0.00,2026-01-04T14:40:00Z
order_items-000402,OR-000402,1,PR-00102,4,87.00,0.00,2026-01-04T14:53:00Z
order_items-000403,OR-000403,1,PR-00103,3,94.00,3.00,2026-01-04T15:06:00Z
order_items-000404,OR-000404,1,PR-00104,3,46.00,8.00,2026-01-04T15:19:00Z
order_items-000405,OR-000405,1,PR-00105,2,84.00,10.00,2026-01-04T15:32:00Z
order_items-000406,OR-000406,1,PR-00106,4,190.00,6.00,2026-01-04T15:45:00Z
order_items-000407,OR-000407,1,PR-00107,3,108.00,10.00,2026-01-04T15:58:00Z
order_items-000408,OR-000408,1,PR-00108,4,68.00,8.00,2026-01-04T16:11:00Z
order_items-000409,OR-000409,1,PR-00109,3,158.00,2.00,2026-01-04T16:24:00Z
order_items-000410,OR-000410,1,PR-00110,4,118.00,4.00,2026-01-04T16:37:00Z
order_items-000411,OR-000411,1,PR-00111,3,79.00,2.00,2026-01-04T16:50:00Z
order_items-000412,OR-000412,1,PR-00112,3,108.00,5.00,2026-01-04T17:03:00Z
order_items-000413,OR-000413,1,PR-00113,2,36.00,9.00,2026-01-04T17:16:00Z
order_items-000414,OR-000414,1,PR-00114,2,32.00,9.00,2026-01-04T17:29:00Z
order_items-000415,OR-000415,1,PR-00115,4,257.00,2.00,2026-01-04T17:42:00Z
order_items-000416,OR-000416,1,PR-00116,2,24.00,3.00,2026-01-04T17:55:00Z
order_items-000417,OR-000417,1,PR-00117,2,152.00,7.00,2026-01-04T18:08:00Z
order_items-000418,OR-000418,1,PR-00118,2,133.00,5.00,2026-01-04T18:21:00Z
order_items-000419,OR-000419,1,PR-00119,3,71.00,8.00,2026-01-04T18:34:00Z
order_items-000420,OR-000420,1,PR-00120,2,195.00,10.00,2026-01-04T18:47:00Z
order_items-000421,OR-000421,1,PR-00121,1,61.00,6.00,2026-01-04T19:00:00Z
order_items-000422,OR-000422,1,PR-00122,4,42.00,6.00,2026-01-04T19:13:00Z
order_items-000423,OR-000423,1,PR-00123,4,149.00,3.00,2026-01-04T19:26:00Z
order_items-000424,OR-000424,1,PR-00124,1,16.00,6.00,2026-01-04T19:39:00Z
order_items-000425,OR-000425,1,PR-00125,1,116.00,5.00,2026-01-04T19:52:00Z
order_items-000426,OR-000426,1,PR-00126,1,252.00,0.00,2026-01-04T20:05:00Z
order_items-000427,OR-000427,1,PR-00127,3,222.00,1.00,2026-01-04T20:18:00Z
order_items-000428,OR-000428,1,PR-00128,2,23.00,1.00,2026-01-04T20:31:00Z
order_items-000429,OR-000429,1,PR-00129,1,54.00,1.00,2026-01-04T20:44:00Z
order_items-000430,OR-000430,1,PR-00130,2,49.00,10.00,2026-01-04T20:57:00Z
order_items-000431,OR-000431,1,PR-00131,2,95.00,3.00,2026-01-04T21:10:00Z
order_items-000432,OR-000432,1,PR-00132,2,289.00,9.00,2026-01-04T21:23:00Z
order_items-000433,OR-000433,1,PR-00133,4,188.00,6.00,2026-01-04T21:36:00Z
order_items-000434,OR-000434,1,PR-00134,3,53.00,7.00,2026-01-04T21:49:00Z
order_items-000435,OR-000435,1,PR-00135,2,281.00,10.00,2026-01-04T22:02:00Z
order_items-000436,OR-000436,1,PR-00136,4,30.00,0.00,2026-01-04T22:15:00Z
order_items-000437,OR-000437,1,PR-00137,4,169.00,3.00,2026-01-04T22:28:00Z
order_items-000438,OR-000438,1,PR-00138,1,258.00,0.00,2026-01-04T22:41:00Z
order_items-000439,OR-000439,1,PR-00139,3,267.00,5.00,2026-01-04T22:54:00Z
order_items-000440,OR-000440,1,PR-00140,4,261.00,1.00,2026-01-04T23:07:00Z
order_items-000441,OR-000441,1,PR-00141,4,95.00,7.00,2026-01-04T23:20:00Z
order_items-000442,OR-000442,1,PR-00142,4,157.00,2.00,2026-01-04T23:33:00Z
order_items-000443,OR-000443,1,PR-00143,3,21.00,1.00,2026-01-04T23:46:00Z
order_items-000444,OR-000444,1,PR-00144,2,26.00,6.00,2026-01-04T23:59:00Z
order_items-000445,OR-000445,1,PR-00145,4,100.00,0.00,2026-01-05T00:12:00Z
order_items-000446,OR-000446,1,PR-00146,2,267.00,10.00,2026-01-05T00:25:00Z
order_items-000447,OR-000447,1,PR-00147,1,104.00,3.00,2026-01-05T00:38:00Z
order_items-000448,OR-000448,1,PR-00148,4,214.00,2.00,2026-01-05T00:51:00Z
order_items-000449,OR-000449,1,PR-00149,4,76.00,3.00,2026-01-05T01:04:00Z
order_items-000450,OR-000450,1,PR-00150,2,82.00,7.00,2026-01-05T01:17:00Z
order_items-000451,OR-000451,1,PR-00001,2,204.00,8.00,2026-01-05T01:30:00Z
order_items-000452,OR-000452,1,PR-00002,1,241.00,3.00,2026-01-05T01:43:00Z
order_items-000453,OR-000453,1,PR-00003,3,30.00,3.00,2026-01-05T01:56:00Z
order_items-000454,OR-000454,1,PR-00004,2,227.00,5.00,2026-01-05T02:09:00Z
order_items-000455,OR-000455,1,PR-00005,2,225.00,8.00,2026-01-05T02:22:00Z
order_items-000456,OR-000456,1,PR-00006,4,226.00,2.00,2026-01-05T02:35:00Z
order_items-000457,OR-000457,1,PR-00007,2,64.00,0.00,2026-01-05T02:48:00Z
order_items-000458,OR-000458,1,PR-00008,4,71.00,3.00,2026-01-05T03:01:00Z
order_items-000459,OR-000459,1,PR-00009,2,90.00,0.00,2026-01-05T03:14:00Z
order_items-000460,OR-000460,1,PR-00010,2,221.00,4.00,2026-01-05T03:27:00Z
order_items-000461,OR-000461,1,PR-00011,4,245.00,2.00,2026-01-05T03:40:00Z
order_items-000462,OR-000462,1,PR-00012,2,296.00,0.00,2026-01-05T03:53:00Z
order_items-000463,OR-000463,1,PR-00013,4,81.00,2.00,2026-01-05T04:06:00Z
order_items-000464,OR-000464,1,PR-00014,1,78.00,5.00,2026-01-05T04:19:00Z
order_items-000465,OR-000465,1,PR-00015,3,268.00,3.00,2026-01-05T04:32:00Z
order_items-000466,OR-000466,1,PR-00016,1,186.00,9.00,2026-01-05T04:45:00Z
order_items-000467,OR-000467,1,PR-00017,4,272.00,6.00,2026-01-05T04:58:00Z
order_items-000468,OR-000468,1,PR-00018,4,79.00,6.00,2026-01-05T05:11:00Z
order_items-000469,OR-000469,1,PR-00019,4,52.00,4.00,2026-01-05T05:24:00Z
order_items-000470,OR-000470,1,PR-00020,1,164.00,4.00,2026-01-05T05:37:00Z
order_items-000471,OR-000471,1,PR-00021,3,113.00,4.00,2026-01-05T05:50:00Z
order_items-000472,OR-000472,1,PR-00022,4,251.00,7.00,2026-01-05T06:03:00Z
order_items-000473,OR-000473,1,PR-00023,1,108.00,7.00,2026-01-05T06:16:00Z
order_items-000474,OR-000474,1,PR-00024,2,221.00,4.00,2026-01-05T06:29:00Z
order_items-000475,OR-000475,1,PR-00025,3,179.00,5.00,2026-01-05T06:42:00Z
order_items-000476,OR-000476,1,PR-00026,1,116.00,0.00,2026-01-05T06:55:00Z
order_items-000477,OR-000477,1,PR-00027,3,17.00,8.00,2026-01-05T07:08:00Z
order_items-000478,OR-000478,1,PR-00028,2,116.00,3.00,2026-01-05T07:21:00Z
order_items-000479,OR-000479,1,PR-00029,2,84.00,4.00,2026-01-05T07:34:00Z
order_items-000480,OR-000480,1,PR-00030,4,187.00,2.00,2026-01-05T07:47:00Z
order_items-000481,OR-000481,1,PR-00031,3,287.00,2.00,2026-01-05T08:00:00Z
order_items-000482,OR-000482,1,PR-00032,4,70.00,6.00,2026-01-05T08:13:00Z
order_items-000483,OR-000483,1,PR-00033,2,175.00,10.00,2026-01-05T08:26:00Z
order_items-000484,OR-000484,1,PR-00034,1,165.00,0.00,2026-01-05T08:39:00Z
order_items-000485,OR-000485,1,PR-00035,4,142.00,9.00,2026-01-05T08:52:00Z
order_items-000486,OR-000486,1,PR-00036,2,220.00,0.00,2026-01-05T09:05:00Z
order_items-000487,OR-000487,1,PR-00037,3,226.00,2.00,2026-01-05T09:18:00Z
order_items-000488,OR-000488,1,PR-00038,3,133.00,4.00,2026-01-05T09:31:00Z
order_items-000489,OR-000489,1,PR-00039,2,111.00,6.00,2026-01-05T09:44:00Z
order_items-000490,OR-000490,1,PR-00040,4,184.00,7.00,2026-01-05T09:57:00Z
order_items-000491,OR-000491,1,PR-00041,3,20.00,0.00,2026-01-05T10:10:00Z
order_items-000492,OR-000492,1,PR-00042,1,23.00,7.00,2026-01-05T10:23:00Z
order_items-000493,OR-000493,1,PR-00043,2,29.00,2.00,2026-01-05T10:36:00Z
order_items-000494,OR-000494,1,PR-00044,4,196.00,9.00,2026-01-05T10:49:00Z
order_items-000495,OR-000495,1,PR-00045,1,56.00,6.00,2026-01-05T11:02:00Z
order_items-000496,OR-000496,1,PR-00046,4,54.00,6.00,2026-01-05T11:15:00Z
order_items-000497,OR-000497,1,PR-00047,2,26.00,8.00,2026-01-05T11:28:00Z
order_items-000498,OR-000498,1,PR-00048,3,137.00,7.00,2026-01-05T11:41:00Z
order_items-000499,OR-000499,1,PR-00049,2,272.00,6.00,2026-01-05T11:54:00Z
order_items-000500,OR-000500,1,PR-00050,4,236.00,1.00,2026-01-05T12:07:00Z
order_items-000501,OR-000501,1,PR-00051,4,279.00,10.00,2026-01-05T12:20:00Z
order_items-000502,OR-000502,1,PR-00052,4,138.00,9.00,2026-01-05T12:33:00Z
order_items-000503,OR-000503,1,PR-00053,1,224.00,4.00,2026-01-05T12:46:00Z
order_items-000504,OR-000504,1,PR-00054,2,105.00,5.00,2026-01-05T12:59:00Z
order_items-000505,OR-000505,1,PR-00055,3,265.00,2.00,2026-01-05T13:12:00Z
order_items-000506,OR-000506,1,PR-00056,2,64.00,1.00,2026-01-05T13:25:00Z
order_items-000507,OR-000507,1,PR-00057,2,72.00,10.00,2026-01-05T13:38:00Z
order_items-000508,OR-000508,1,PR-00058,1,213.00,5.00,2026-01-05T13:51:00Z
order_items-000509,OR-000509,1,PR-00059,2,221.00,8.00,2026-01-05T14:04:00Z
order_items-000510,OR-000510,1,PR-00060,3,123.00,5.00,2026-01-05T14:17:00Z
order_items-000511,OR-000511,1,PR-00061,3,133.00,1.00,2026-01-05T14:30:00Z
order_items-000512,OR-000512,1,PR-00062,3,267.00,8.00,2026-01-05T14:43:00Z
order_items-000513,OR-000513,1,PR-00063,4,113.00,9.00,2026-01-05T14:56:00Z
order_items-000514,OR-000514,1,PR-00064,4,244.00,9.00,2026-01-05T15:09:00Z
order_items-000515,OR-000515,1,PR-00065,1,296.00,7.00,2026-01-05T15:22:00Z
order_items-000516,OR-000516,1,PR-00066,2,116.00,7.00,2026-01-05T15:35:00Z
order_items-000517,OR-000517,1,PR-00067,3,110.00,0.00,2026-01-05T15:48:00Z
order_items-000518,OR-000518,1,PR-00068,4,280.00,8.00,2026-01-05T16:01:00Z
order_items-000519,OR-000519,1,PR-00069,3,51.00,8.00,2026-01-05T16:14:00Z
order_items-000520,OR-000520,1,PR-00070,2,52.00,7.00,2026-01-05T16:27:00Z
order_items-000521,OR-000521,1,PR-00071,1,73.00,9.00,2026-01-05T16:40:00Z
order_items-000522,OR-000522,1,PR-00072,3,56.00,6.00,2026-01-05T16:53:00Z
order_items-000523,OR-000523,1,PR-00073,3,261.00,10.00,2026-01-05T17:06:00Z
order_items-000524,OR-000524,1,PR-00074,1,157.00,2.00,2026-01-05T17:19:00Z
order_items-000525,OR-000525,1,PR-00075,1,112.00,1.00,2026-01-05T17:32:00Z
order_items-000526,OR-000526,1,PR-00076,4,164.00,7.00,2026-01-05T17:45:00Z
order_items-000527,OR-000527,1,PR-00077,2,133.00,10.00,2026-01-05T17:58:00Z
order_items-000528,OR-000528,1,PR-00078,4,7.00,1.00,2026-01-05T18:11:00Z
order_items-000529,OR-000529,1,PR-00079,1,177.00,6.00,2026-01-05T18:24:00Z
order_items-000530,OR-000530,1,PR-00080,1,52.00,10.00,2026-01-05T18:37:00Z
order_items-000531,OR-000531,1,PR-00081,3,151.00,1.00,2026-01-05T18:50:00Z
order_items-000532,OR-000532,1,PR-00082,4,168.00,8.00,2026-01-05T19:03:00Z
order_items-000533,OR-000533,1,PR-00083,1,39.00,4.00,2026-01-05T19:16:00Z
order_items-000534,OR-000534,1,PR-00084,1,127.00,9.00,2026-01-05T19:29:00Z
order_items-000535,OR-000535,1,PR-00085,3,9.00,5.00,2026-01-05T19:42:00Z
order_items-000536,OR-000536,1,PR-00086,4,12.00,6.00,2026-01-05T19:55:00Z
order_items-000537,OR-000537,1,PR-00087,4,48.00,6.00,2026-01-05T20:08:00Z
order_items-000538,OR-000538,1,PR-00088,3,170.00,7.00,2026-01-05T20:21:00Z
order_items-000539,OR-000539,1,PR-00089,3,286.00,2.00,2026-01-05T20:34:00Z
order_items-000540,OR-000540,1,PR-00090,4,282.00,9.00,2026-01-05T20:47:00Z
order_items-000541,OR-000541,1,PR-00091,4,214.00,9.00,2026-01-05T21:00:00Z
order_items-000542,OR-000542,1,PR-00092,4,124.00,7.00,2026-01-05T21:13:00Z
order_items-000543,OR-000543,1,PR-00093,4,83.00,10.00,2026-01-05T21:26:00Z
order_items-000544,OR-000544,1,PR-00094,1,74.00,7.00,2026-01-05T21:39:00Z
order_items-000545,OR-000545,1,PR-00095,1,82.00,1.00,2026-01-05T21:52:00Z
order_items-000546,OR-000546,1,PR-00096,1,142.00,10.00,2026-01-05T22:05:00Z
order_items-000547,OR-000547,1,PR-00097,3,122.00,0.00,2026-01-05T22:18:00Z
order_items-000548,OR-000548,1,PR-00098,1,206.00,3.00,2026-01-05T22:31:00Z
order_items-000549,OR-000549,1,PR-00099,2,86.00,6.00,2026-01-05T22:44:00Z
order_items-000550,OR-000550,1,PR-00100,2,273.00,7.00,2026-01-05T22:57:00Z
order_items-000551,OR-000551,1,PR-00101,3,262.00,5.00,2026-01-05T23:10:00Z
order_items-000552,OR-000552,1,PR-00102,1,278.00,4.00,2026-01-05T23:23:00Z
order_items-000553,OR-000553,1,PR-00103,2,133.00,7.00,2026-01-05T23:36:00Z
order_items-000554,OR-000554,1,PR-00104,4,73.00,2.00,2026-01-05T23:49:00Z
order_items-000555,OR-000555,1,PR-00105,2,139.00,0.00,2026-01-06T00:02:00Z
order_items-000556,OR-000556,1,PR-00106,1,77.00,8.00,2026-01-06T00:15:00Z
order_items-000557,OR-000557,1,PR-00107,2,184.00,2.00,2026-01-06T00:28:00Z
order_items-000558,OR-000558,1,PR-00108,2,122.00,8.00,2026-01-06T00:41:00Z
order_items-000559,OR-000559,1,PR-00109,2,213.00,10.00,2026-01-06T00:54:00Z
order_items-000560,OR-000560,1,PR-00110,4,72.00,6.00,2026-01-06T01:07:00Z
order_items-000561,OR-000561,1,PR-00111,4,296.00,1.00,2026-01-06T01:20:00Z
order_items-000562,OR-000562,1,PR-00112,3,204.00,1.00,2026-01-06T01:33:00Z
order_items-000563,OR-000563,1,PR-00113,1,154.00,1.00,2026-01-06T01:46:00Z
order_items-000564,OR-000564,1,PR-00114,2,31.00,8.00,2026-01-06T01:59:00Z
order_items-000565,OR-000565,1,PR-00115,4,18.00,1.00,2026-01-06T02:12:00Z
order_items-000566,OR-000566,1,PR-00116,3,238.00,2.00,2026-01-06T02:25:00Z
order_items-000567,OR-000567,1,PR-00117,3,221.00,5.00,2026-01-06T02:38:00Z
order_items-000568,OR-000568,1,PR-00118,1,35.00,1.00,2026-01-06T02:51:00Z
order_items-000569,OR-000569,1,PR-00119,3,27.00,8.00,2026-01-06T03:04:00Z
order_items-000570,OR-000570,1,PR-00120,4,193.00,2.00,2026-01-06T03:17:00Z
order_items-000571,OR-000571,1,PR-00121,2,118.00,3.00,2026-01-06T03:30:00Z
order_items-000572,OR-000572,1,PR-00122,3,203.00,3.00,2026-01-06T03:43:00Z
order_items-000573,OR-000573,1,PR-00123,4,33.00,2.00,2026-01-06T03:56:00Z
order_items-000574,OR-000574,1,PR-00124,3,170.00,4.00,2026-01-06T04:09:00Z
order_items-000575,OR-000575,1,PR-00125,1,112.00,5.00,2026-01-06T04:22:00Z
order_items-000576,OR-000576,1,PR-00126,3,113.00,7.00,2026-01-06T04:35:00Z
order_items-000577,OR-000577,1,PR-00127,4,235.00,7.00,2026-01-06T04:48:00Z
order_items-000578,OR-000578,1,PR-00128,1,66.00,4.00,2026-01-06T05:01:00Z
order_items-000579,OR-000579,1,PR-00129,1,46.00,3.00,2026-01-06T05:14:00Z
order_items-000580,OR-000580,1,PR-00130,1,9.00,6.00,2026-01-06T05:27:00Z
order_items-000581,OR-000581,1,PR-00131,1,142.00,1.00,2026-01-06T05:40:00Z
order_items-000582,OR-000582,1,PR-00132,2,232.00,9.00,2026-01-06T05:53:00Z
order_items-000583,OR-000583,1,PR-00133,4,68.00,5.00,2026-01-06T06:06:00Z
order_items-000584,OR-000584,1,PR-00134,4,98.00,8.00,2026-01-06T06:19:00Z
order_items-000585,OR-000585,1,PR-00135,2,107.00,3.00,2026-01-06T06:32:00Z
order_items-000586,OR-000586,1,PR-00136,3,187.00,8.00,2026-01-06T06:45:00Z
order_items-000587,OR-000587,1,PR-00137,3,117.00,0.00,2026-01-06T06:58:00Z
order_items-000588,OR-000588,1,PR-00138,3,123.00,4.00,2026-01-06T07:11:00Z
order_items-000589,OR-000589,1,PR-00139,2,182.00,5.00,2026-01-06T07:24:00Z
order_items-000590,OR-000590,1,PR-00140,1,138.00,0.00,2026-01-06T07:37:00Z
order_items-000591,OR-000591,1,PR-00141,1,199.00,5.00,2026-01-06T07:50:00Z
order_items-000592,OR-000592,1,PR-00142,4,136.00,6.00,2026-01-06T08:03:00Z
order_items-000593,OR-000593,1,PR-00143,4,162.00,9.00,2026-01-06T08:16:00Z
order_items-000594,OR-000594,1,PR-00144,4,43.00,0.00,2026-01-06T08:29:00Z
order_items-000595,OR-000595,1,PR-00145,3,121.00,1.00,2026-01-06T08:42:00Z
order_items-000596,OR-000596,1,PR-00146,3,173.00,10.00,2026-01-06T08:55:00Z
order_items-000597,OR-000597,1,PR-00147,4,169.00,0.00,2026-01-06T09:08:00Z
order_items-000598,OR-000598,1,PR-00148,2,228.00,9.00,2026-01-06T09:21:00Z
order_items-000599,OR-000599,1,PR-00149,3,203.00,10.00,2026-01-06T09:34:00Z
order_items-000600,OR-000600,1,PR-00150,3,251.00,7.00,2026-01-06T09:47:00Z
order_items-000601,OR-000601,1,PR-00001,3,246.00,2.00,2026-01-06T10:00:00Z
